vendor_normalized,effective_year,sum_yearly_value
BELL CANADA,2016,9200.46
BELL CANADA,2017,16861.86
BELL CANADA,2018,45323.45
BELL CANADA,2019,15258.26
CANADIAN HUMAN RIGHTS COMMISSION,2017,292736.25
CANADIAN HUMAN RIGHTS COMMISSION,2018,292736.25
CANADIAN HUMAN RIGHTS COMMISSION,2019,292736.25
CORRECTIONAL SERVICES CANADA,2019,138045.14
DE LA DURANTAYE MANAGEMENT,2015,16884.75
DE LA DURANTAYE MANAGEMENT,2016,16884.75
DE LA DURANTAYE MANAGEMENT,2017,16884.75
DE LA DURANTAYE MANAGEMENT,2018,16884.75
DE LA DURANTAYE MANAGEMENT,2019,16884.75
DENTONS CANADA,2017,80000.01
DENTONS CANADA,2018,53250.00
DENTONS CANADA,2019,101799.87
NORTHERN MICRO,2017,84762.67
PUBLIC SERVICES AND PROCUREMENT CANADA,2018,537500.00
PUBLIC SERVICES AND PROCUREMENT CANADA,2019,375888.23
SAGE CONSULTING,2015,15059.51
SAGE CONSULTING,2016,15059.51
SAGE CONSULTING,2017,15059.51
SAGE CONSULTING,2018,15059.51
SAGE CONSULTING,2019,15059.51
THE ACCESS INFORMATION AGENCY,2015,43393.21
THE ACCESS INFORMATION AGENCY,2016,43393.21
THE ACCESS INFORMATION AGENCY,2017,43393.21
WEBDRIVE CANADA,2015,47422.03
WEBDRIVE CANADA,2016,47422.03
WEBDRIVE CANADA,2017,47422.03
WEBDRIVE CANADA,2018,47422.03
WEBDRIVE CANADA,2019,59710.53
