vendor_normalized,effective_year,sum_yearly_value
DAWSON CONSTRUCTION,2010,39246223.80
DAWSON CONSTRUCTION,2011,2400741.00
DAWSON CONSTRUCTION,2012,3016832.00
DAWSON CONSTRUCTION,2013,4530323.80
DAWSON CONSTRUCTION,2014,4294073.80
DAWSON CONSTRUCTION,2015,3959555.83
DAWSON CONSTRUCTION,2016,4649835.75
DAWSON CONSTRUCTION,2017,4467210.74
DAWSON CONSTRUCTION,2018,25330121.26
DAWSON CONSTRUCTION,2019,3163788.12
EMIL ANDERSON CONSTRUCTION,2014,11201406.24
EMIL ANDERSON CONSTRUCTION,2015,8260346.62
EMIL ANDERSON CONSTRUCTION,2016,9379797.84
EMIL ANDERSON CONSTRUCTION,2017,9569557.21
EMIL ANDERSON CONSTRUCTION,2018,6768910.22
EMIL ANDERSON CONSTRUCTION,2019,8200988.13
INTEROUTE CONSTRUCTION,2010,67645.00
INTEROUTE CONSTRUCTION,2011,55045.00
INTEROUTE CONSTRUCTION,2012,307334.72
INTEROUTE CONSTRUCTION,2014,9008275.50
INTEROUTE CONSTRUCTION,2015,20849887.01
INTEROUTE CONSTRUCTION,2016,5816837.99
INTEROUTE CONSTRUCTION,2018,17197180.23
INTEROUTE CONSTRUCTION,2019,6081214.19
MCELHANNEY ASSOCIATES,2010,3186312.18
MCELHANNEY ASSOCIATES,2011,4702973.88
MCELHANNEY ASSOCIATES,2012,2884005.84
MCELHANNEY ASSOCIATES,2013,2604929.79
MCELHANNEY ASSOCIATES,2014,3938505.38
MCELHANNEY ASSOCIATES,2015,11916278.85
MCELHANNEY ASSOCIATES,2016,14797261.95
MCELHANNEY ASSOCIATES,2017,10236238.17
MCELHANNEY ASSOCIATES,2018,11721511.28
MCELHANNEY ASSOCIATES,2019,7422359.32
METRO PAVING AND ROAD BUILDING,2011,2412207.00
METRO PAVING AND ROAD BUILDING,2015,42920.07
METRO PAVING AND ROAD BUILDING,2016,4841824.84
METRO PAVING AND ROAD BUILDING,2017,196155.48
METRO PAVING AND ROAD BUILDING,2018,12674142.01
METRO PAVING AND ROAD BUILDING,2019,7678284.99
OKANAGAN AGGREGATES,2010,941403.75
OKANAGAN AGGREGATES,2011,24232787.78
OKANAGAN AGGREGATES,2012,11351987.89
OKANAGAN AGGREGATES,2013,19066060.67
OKANAGAN AGGREGATES,2014,22048125.77
OKANAGAN AGGREGATES,2015,34355146.95
OKANAGAN AGGREGATES,2016,3217207.27
OKANAGAN AGGREGATES,2017,11075236.73
OKANAGAN AGGREGATES,2018,39851629.73
OKANAGAN AGGREGATES,2019,16473780.47
PETERS CONSTRUCTION,2013,23667.00
PETERS CONSTRUCTION,2015,14302436.33
PETERS CONSTRUCTION,2016,7386748.14
PETERS CONSTRUCTION,2018,11741854.41
STANTEC,2011,74105.00
STANTEC,2012,92364.89
STANTEC,2013,978548.08
STANTEC,2014,1265089.31
STANTEC,2015,6171197.34
STANTEC,2016,8915991.63
STANTEC,2017,9461691.87
STANTEC,2018,8167814.07
STANTEC,2019,7634475.27
WSP,2010,256795.49
WSP,2011,167506.63
WSP,2012,167506.63
WSP,2013,167506.63
WSP,2014,1864609.26
WSP,2015,6761725.72
WSP,2016,8750481.61
WSP,2017,11772892.98
WSP,2018,13852124.99
WSP,2019,17238153.75
ZUTPHEN CONTRACTOR,2013,66101.43
ZUTPHEN CONTRACTOR,2014,66101.43
ZUTPHEN CONTRACTOR,2015,5126530.63
ZUTPHEN CONTRACTOR,2016,4099617.07
ZUTPHEN CONTRACTOR,2017,21435371.12
