vendor_normalized,effective_year,sum_yearly_value
CANADIAN CORPS OF COMMISSIONAIRES,2010,761932.73
CANADIAN CORPS OF COMMISSIONAIRES,2011,475767.30
CANADIAN CORPS OF COMMISSIONAIRES,2012,36060.61
CANADIAN CORPS OF COMMISSIONAIRES,2013,191158.07
CANADIAN CORPS OF COMMISSIONAIRES,2014,362549.16
CANADIAN CORPS OF COMMISSIONAIRES,2015,383425.16
CANADIAN CORPS OF COMMISSIONAIRES,2016,403020.87
CANADIAN CORPS OF COMMISSIONAIRES,2017,368528.17
CANADIAN CORPS OF COMMISSIONAIRES,2018,389032.63
CANADIAN CORPS OF COMMISSIONAIRES,2019,566354.64
CISTEL TECHNOLOGY,2010,109200.00
CISTEL TECHNOLOGY,2013,72207.00
CISTEL TECHNOLOGY,2014,72207.00
CISTEL TECHNOLOGY,2015,446864.15
CISTEL TECHNOLOGY,2016,604499.15
CISTEL TECHNOLOGY,2017,227977.50
CISTEL TECHNOLOGY,2018,340356.00
CISTEL TECHNOLOGY,2019,29662.50
COMPUGEN,2010,14721.00
COMPUGEN,2011,14721.00
COMPUGEN,2012,386805.78
COMPUGEN,2013,518132.56
COMPUGEN,2014,571599.20
COMPUGEN,2015,101553.10
COMPUGEN,2018,101361.00
COMPUGEN,2019,101361.00
EXCEL HUMAN RESOURCES,2010,508425.36
EXCEL HUMAN RESOURCES,2011,1058732.14
EXCEL HUMAN RESOURCES,2012,673212.97
EXCEL HUMAN RESOURCES,2013,353254.19
EXCEL HUMAN RESOURCES,2014,394053.59
EXCEL HUMAN RESOURCES,2015,199971.94
EXCEL HUMAN RESOURCES,2016,187215.21
EXCEL HUMAN RESOURCES,2017,284217.60
EXCEL HUMAN RESOURCES,2018,202399.95
EXCEL HUMAN RESOURCES,2019,100971.15
LUMINA IT,2010,73306.80
LUMINA IT,2012,124861.16
LUMINA IT,2013,29379.10
LUMINA IT,2014,105090.00
LUMINA IT,2015,370125.52
LUMINA IT,2016,496400.53
LUMINA IT,2017,539701.74
LUMINA IT,2018,227747.79
LUMINA IT,2019,133672.20
MAPLESOFT CONSULTING,2011,22145.18
MAPLESOFT CONSULTING,2012,65588.03
MAPLESOFT CONSULTING,2013,334361.35
MAPLESOFT CONSULTING,2014,188291.90
MAPLESOFT CONSULTING,2015,125204.00
MAPLESOFT CONSULTING,2016,228960.60
MAPLESOFT CONSULTING,2017,391319.00
MAPLESOFT CONSULTING,2018,597295.40
MAPLESOFT CONSULTING,2019,205976.40
NISHA TECHONOLOGIES,2010,101756.23
NISHA TECHONOLOGIES,2011,254175.58
NISHA TECHONOLOGIES,2012,204454.08
NISHA TECHONOLOGIES,2013,342081.18
NISHA TECHONOLOGIES,2014,380871.58
NISHA TECHONOLOGIES,2015,224019.83
NISHA TECHONOLOGIES,2016,85767.00
NISHA TECHONOLOGIES,2017,519787.04
NISHA TECHONOLOGIES,2018,337210.31
NISHA TECHONOLOGIES,2019,568956.48
PROMAXIS,2010,347677.54
PROMAXIS,2011,709078.05
PROMAXIS,2012,110496.67
PROMAXIS,2013,149804.10
PROMAXIS,2014,88309.50
PROMAXIS,2015,144244.50
PROMAXIS,2016,155883.50
PROMAXIS,2017,56500.57
PROMAXIS,2018,111506.43
PROMAXIS,2019,162191.16
RANDSTAD,2010,449229.13
RANDSTAD,2011,306369.83
RANDSTAD,2012,78196.00
RANDSTAD,2013,32137.20
RANDSTAD,2014,50386.70
RANDSTAD,2015,-37357.80
RANDSTAD,2016,115553.80
RANDSTAD,2017,125927.20
RANDSTAD,2018,482880.44
RANDSTAD,2019,300286.00
SI SYSTEMS,2010,287542.50
SI SYSTEMS,2011,284182.50
SI SYSTEMS,2012,275141.13
SI SYSTEMS,2013,93710.88
SI SYSTEMS,2014,260693.10
SI SYSTEMS,2015,415139.28
SI SYSTEMS,2016,584582.78
SI SYSTEMS,2017,711730.99
SI SYSTEMS,2018,285789.44
