owner_acronym,effective_year,sum_yearly_value
cnsc,2010,126000.00
cra,2010,1136434.17
cra,2011,2095008.63
cra,2012,915430.17
cra,2013,257432.76
csa,2010,15098.74
dfo,2010,16486.16
dfo,2011,144994.90
dfo,2012,123038.37
dfo,2013,27710.00
dfo,2014,23710.00
dfo,2015,5000.00
dfo,2016,73834.00
dfo,2017,21168.00
dnd,2010,333858.00
dnd,2011,1163944.00
dnd,2012,300777.00
dnd,2013,179957.00
dnd,2014,104971.84
dnd,2015,-36412.82
dnd,2016,17350.67
dnd,2018,73964.52
dnd,2019,50304.52
ec,2010,84846.12
ec,2011,153055.95
ec,2012,84750.00
fja,2012,11582.50
fja,2013,11582.50
fja,2015,7560.00
fja,2016,7560.00
fja,2017,7560.00
gac,2013,13724.06
hc,2011,65576.61
hc,2012,12971.61
ic,2010,12204.00
ic,2011,22899.75
ic,2012,10695.75
ic,2013,10695.75
ic,2014,61255.00
ic,2015,50559.25
ic,2016,26200.54
ic,2017,26200.54
ic,2018,6761.79
ircc,2010,381796.27
ircc,2011,1105379.58
ircc,2012,6492.53
ircc,2013,403055.48
nrc,2010,485687.67
nrc,2011,286106.17
nrc,2012,384560.67
nrc,2013,1593995.17
nrc,2014,2563757.67
nrc,2015,1464482.50
nrc,2016,1835749.61
nrc,2017,1731942.62
nrc,2018,263130.47
nrc,2019,725015.62
nrcan,2011,321566.11
nrcan,2012,415168.86
nrcan,2013,114136.14
nrcan,2014,48949.75
nrcan,2015,193649.65
nrcan,2016,137677.12
nrcan,2017,44700.00
nrcan,2018,285298.42
nrcan,2019,61293.64
pc,2015,22980.59
pch,2010,108080.89
phac,2011,195144.69
phac,2012,25104.63
pptc,2010,717251.20
pptc,2011,790852.71
pptc,2012,100763.87
pptc,2013,100763.87
ps,2015,39963.22
psc,2010,52237.00
psc,2011,90025.00
psc,2012,90025.00
psc,2013,90025.00
pspc,2010,113873198.28
pspc,2011,116824469.10
pspc,2012,75512048.76
pspc,2013,7758024.74
pspc,2014,6204501.34
pspc,2015,6174302.54
rcmp,2010,25635.07
rcmp,2011,34822.71
rcmp,2012,34822.71
rcmp,2013,34822.71
rcmp,2014,34822.71
rcmp,2016,12233522.39
rcmp,2017,12286022.39
rcmp,2018,12286022.39
rcmp,2019,631695.75
ssc,2010,4741091.61
ssc,2011,4801564.84
ssc,2012,56390906.60
ssc,2013,22107070.30
ssc,2014,53584877.67
ssc,2015,204886674.80
ssc,2016,184443766.12
ssc,2017,159082370.39
ssc,2018,151022581.27
ssc,2019,156805384.14
stats,2010,9119.10
stats,2011,9119.10
stats,2012,9119.10
stats,2013,13356.60
stats,2014,4237.50
stats,2015,4237.50
stats,2016,4237.50
tc,2010,279148.19
tc,2011,279148.19
tc,2012,279148.19
tc,2015,80372.32
tc,2016,43569.08
