vendor_normalized,sum_effective_value
BELL CANADA,3074025685.46
MICROSOFT CANADA,2357681609.16
IBM CANADA,2269340954.69
TELUS CANADA,951449341.31
MTS ALLSTREAM,675032097.59
ZAYO CANADA,633435862.46
ROGERS,410506260.42
COMPUTER ASSOCIATES CANADA,336718080.05
INMARSAT SOLUTIONS,271879149.54
CGI,247124478.90
TERAMACH TECHNOLOGIES,195033287.36
HEWLETT PACKARD,175381684.03
COMPUCOM CANADA,162997946.65
IBISKA TELECOM,154575675.62
UNISYS CANADA,148556372.06
ADVANCED CHIPPEWA TECHNOLOGIES,141835552.86
TELESAT,129646947.84
TEKSYSTEMS CANADA,121328546.60
MAPLESOFT CONSULTING,113023527.08
PRICEWATERHOUSE COOPERS,109112866.63
ITEX,106060797.34
SECUREKEY TECHNOLOGIES,104276123.26
ORACLE CANADA,94171922.74
NORTHERN MICRO,92228886.85
VMWARE,83975081.89
STONEWORKS TECHNOLOGIES,80818836.60
COMBAT NETWORKS,72789923.95
2KEYS,70528896.40
BMC SOFTWARE CANADA,67165122.04
DALIAN ENTERPRISES,66454369.91
SI SYSTEMS,65621714.68
VERITAAQ TECHNOLOGY HOUSE,64870580.40
VALCOM CONSULTING,59427053.50
TPG TECHNOLOGY CONSULTANTS,56586174.93
TES CONTRACT SERVICES,55261282.62
DECISIVE TECHNOLOGIES,52237019.30
BRAGG COMMUNICATIONS,48472568.25
DNR CONSULTING GROUP,46592985.05
CYTELLIGENCE,45200000.00
COFOMO,45148049.36
COMMVAULT SYSTEMS,43380765.18
DELL COMPUTER,42122527.65
ECLIPSYS SOLUTIONS,40584542.07
HITACHI DATA SYSTEMS,39721417.62
ONX ENTERPRISE SOLUTIONS,36740342.02
TELECOM COMPUTER SERVICES,36363821.44
CITRIX,36186754.69
INSA,35449171.51
HARRIS,34277804.20
COMPUGEN,32249234.62
CONEXSYS,31949350.32
ADRM TECHNOLOGY CONSULTING,31368796.52
MCAFEE INTERNATIONAL,30302451.77
TRANSPOLAR TECHNOLOGY,29300303.92
SASKTEL,28972346.21
IPSS,28864479.61
MITEL,28032324.93
DONNA CONA,27940603.35
ENTRUST,25527890.50
CALIAN,24223716.06
CBCI TELECOM,24135903.62
METOCEAN TELEMATICS,23852928.92
MICHAEL WAGER CONSULTING,23352271.52
VERITAS TECHNOLOGIES,22948211.06
BLACKBERRY,22290494.88
GLASSHOUSE SYSTEMS,20297371.97
CARAHSOFT TECHNOLOGY,20202088.60
CLICK NETWORKS,19619490.82
TRACK24 CANADA,19137081.47
MICRO FOCUS CANADA,18492668.37
ZYCOM,18172536.37
NORTHWESTEL,17421057.26
ADOBE,16921202.45
SOFTCHOICE,16807702.07
NORTAC DEFENCE,16788270.84
CDW CANADA,16540101.89
SYMANTEC,16323827.25
NOVELL CANADA,15667135.63
MISHKUMI TECHNOLOGIES,15239005.24
NISHA TECHONOLOGIES,14935523.45
PURELOGIC,14426385.85
CANADIAN CORPS OF COMMISSIONAIRES,13449858.73
XEROX,13323361.27
ACCESS 2 NETWORKS,12896224.82
SAS INSTITUTE,12121679.02
BDO CANADA,11513457.13
TUC MANAGED IT SOLUTIONS,11411966.18
GARTNER,11361779.96
TRM TECHNOLOGIES,9971291.25
SENSUS COMMUNICATION SOLUTIONS,9870032.79
PRAGMATIC CONFERENCING,9835878.83
NAVPOINT CONSULTING GROUP,9397222.69
TURTLE TECHNOLOGIES,8818620.37
EAGLE PROFESSIONAL RESOURCES,8564894.24
BELL AND HOWELL CANADA,7913574.61
ZENTRA,7569884.82
OPTIV CANADA FEDERAL,7146342.62
GB CELLULAR,7070152.61
COMPUWARE OF CANADA,7024109.95
