vendor_normalized,effective_year,sum_yearly_value
AMDOCS,2016,946445.00
AMDOCS,2017,946445.00
AMDOCS,2018,946445.00
ERNST YOUNG,2014,271401.43
ERNST YOUNG,2015,271401.43
ERNST YOUNG,2016,271401.43
ERNST YOUNG,2017,271401.43
ERNST YOUNG,2018,271401.43
ERNST YOUNG,2019,271401.43
EXPRESS SCRIPTS CANADA,2010,20002914.12
EXPRESS SCRIPTS CANADA,2011,20002914.12
EXPRESS SCRIPTS CANADA,2012,20002914.12
EXPRESS SCRIPTS CANADA,2013,20002914.12
EXPRESS SCRIPTS CANADA,2014,20002914.12
EXPRESS SCRIPTS CANADA,2015,20002914.12
EXPRESS SCRIPTS CANADA,2016,20002914.12
EXPRESS SCRIPTS CANADA,2017,20002914.12
EXPRESS SCRIPTS CANADA,2018,20002914.12
EXPRESS SCRIPTS CANADA,2019,20002914.12
KONICA MINOLTA BUSINESS EQUIPMENT,2014,352246.81
KONICA MINOLTA BUSINESS EQUIPMENT,2015,352246.81
KONICA MINOLTA BUSINESS EQUIPMENT,2016,352246.81
KONICA MINOLTA BUSINESS EQUIPMENT,2017,352246.81
KONICA MINOLTA BUSINESS EQUIPMENT,2018,464220.63
KONICA MINOLTA BUSINESS EQUIPMENT,2019,504021.34
MINISTER OF FINANCE,2018,3604956.00
MINISTER OF FINANCE,2019,5001456.00
NORTHERN MICRO,2018,221443.11
NORTHERN MICRO,2019,1582735.73
ORACLE CANADA,2017,878658.92
ORACLE CANADA,2018,892533.59
ORACLE CANADA,2019,1444877.13
QMR,2017,632410.39
QMR,2018,842786.03
QMR,2019,978199.02
RICHARD ZIER VOGEL DR,2013,964299.00
RICHARD ZIER VOGEL DR,2014,964299.00
RICHARD ZIER VOGEL DR,2015,964299.00
RICHARD ZIER VOGEL DR,2016,964299.00
RICHARD ZIER VOGEL DR,2017,964299.00
RICHARD ZIER VOGEL DR,2018,964299.00
RICHARD ZIER VOGEL DR,2019,964299.00
TRANSWEST AIR,2018,3825650.85
TRANSWEST AIR,2019,2368801.05
