owner_acronym,effective_year,sum_yearly_value
agr,2013,11686.41
agr,2014,228276.30
agr,2015,245189.80
agr,2016,225580.41
agr,2017,198796.00
agr,2018,78590.57
agr,2019,174322.48
cer,2016,6064.20
cer,2017,16562.20
cer,2018,17123.98
cer,2019,14124.75
cnsc,2013,69048.65
cnsc,2014,35836.25
cnsc,2015,23832.55
cnsc,2016,23832.55
cnsc,2017,149725.00
cnsc,2018,149725.00
cnsc,2019,610200.00
cpc,2018,20351.70
cpc,2019,20351.70
cra,2010,9735.65
cra,2011,43903.27
cra,2012,36057.99
cra,2013,18480.42
cra,2014,20463.47
cra,2015,45397.78
cra,2017,187317.02
csa,2010,150141.83
csa,2011,183426.13
csa,2012,183426.13
csa,2017,37325.68
csa,2018,37325.68
csa,2019,78862.63
csps,2015,34934.50
csps,2016,34934.50
csps,2017,42669.91
csps,2018,42669.91
csps,2019,110796.81
dfo,2010,902209.92
dfo,2011,1483615.51
dfo,2012,493876.39
dfo,2013,699997.01
dfo,2014,290000.00
dfo,2015,495000.00
dfo,2016,25207.85
dfo,2017,1389429.03
dfo,2018,11300.00
dfo,2019,905689.92
dnd,2010,1157444.83
dnd,2011,1374100.91
dnd,2012,1120381.76
dnd,2013,1662639.76
dnd,2014,1146009.40
dnd,2015,2234744.08
dnd,2016,1709258.10
dnd,2017,874260.39
dnd,2018,1190552.23
dnd,2019,1058781.61
ec,2010,637688.50
ec,2011,780219.02
ec,2012,606740.60
ec,2013,205436.21
ec,2014,126139.61
ec,2015,84711.50
ec,2016,124097.81
ec,2017,115491.57
ec,2018,115491.57
ec,2019,175344.02
esdc,2011,506843.11
esdc,2012,35206.50
esdc,2013,82020.27
esdc,2014,247202.03
esdc,2015,137192.08
esdc,2016,150837.05
esdc,2017,502473.66
esdc,2018,303409.88
fin,2010,19965.75
fin,2011,37929.12
fin,2012,45094.07
fin,2013,51616.86
fin,2014,82225.97
fin,2015,74226.33
fin,2016,82430.93
fin,2017,109964.52
fin,2019,69368.39
gac,2013,27730.81
gac,2014,74248.98
gac,2015,163998.08
gac,2016,713694.20
gac,2017,708261.15
gac,2018,233825.30
ic,2010,399010.00
ic,2011,552284.17
ic,2012,555984.67
ic,2013,505086.67
ic,2014,190354.00
ic,2015,298039.50
ic,2016,482021.50
ic,2017,416416.68
ic,2018,223896.65
ic,2019,130640.70
inac,2014,146593.13
inac,2015,146593.13
inac,2016,150478.09
inac,2017,150478.09
inac,2018,93330.98
inac,2019,463605.11
infra,2019,71336.34
ircc,2010,18805.50
ircc,2011,79080.07
ircc,2012,117613.97
ircc,2013,91242.74
ircc,2014,60762.92
ircc,2015,8054.08
ircc,2016,41377.97
ircc,2017,44921.12
ircc,2018,44921.12
ircc,2019,38604.28
isc,2018,46385.53
isc,2019,194096.37
just,2012,16390.00
just,2013,16390.00
just,2014,12151.46
just,2015,24232.23
just,2016,25232.03
just,2017,32986.14
just,2018,10617.48
just,2019,26334.90
nrc,2010,9267634.17
nrc,2011,9346626.17
nrc,2012,7689588.33
nrc,2013,8113676.83
nrc,2015,14342513.75
nrc,2016,10339396.37
nrc,2017,148413.16
nrc,2019,138858.20
nrcan,2012,147885.01
nrcan,2013,147885.01
nrcan,2014,530517.13
nrcan,2015,1786998.65
nrcan,2016,1556590.06
nrcan,2017,2054989.26
nrcan,2019,75294.35
nsira,2019,8440.91
oag,2017,19035.44
oag,2018,38388.01
oag,2019,40947.55
pc,2010,76125.00
pc,2011,129763.43
pc,2012,54051.90
pc,2013,116293.43
pc,2014,112540.12
pc,2015,106795.08
pc,2016,35629.47
pc,2017,140246.26
pc,2018,197494.82
pc,2019,166775.35
pch,2010,103978.06
pch,2011,92244.08
pch,2012,189504.88
pch,2013,274466.05
pch,2014,84961.17
pch,2015,321395.53
pch,2016,251133.40
pch,2017,148551.29
pch,2018,148134.51
pch,2019,117301.24
pco,2010,102316.97
pco,2011,53391.42
pco,2012,59530.84
pco,2013,67551.32
pco,2014,79380.82
pco,2015,101840.37
pco,2016,67168.01
pco,2017,83702.65
pco,2018,142831.87
pco,2019,97714.87
pptc,2011,7565.73
pptc,2012,7565.73
pptc,2013,17178.64
pptc,2014,17178.64
ps,2010,138689.45
ps,2011,103893.56
ps,2012,44577.37
ps,2013,68296.83
ps,2014,72183.84
ps,2015,84982.37
ps,2016,91353.44
ps,2017,115141.10
ps,2018,67136.87
ps,2019,63061.46
psc,2010,58768.00
psc,2012,45200.00
psc,2014,148520.00
psc,2017,5102.98
psc,2018,25085.03
psc,2019,26362.94
pspc,2010,17454.18
pspc,2011,29118.18
pspc,2012,29051.31
pspc,2015,9305.46
pspc,2016,16490.61
pspc,2017,16490.61
pspc,2019,11497.50
rcmp,2010,178674.33
rcmp,2012,69230.58
rcmp,2014,67594.20
rcmp,2015,73002.50
rcmp,2016,191333.93
rcmp,2017,54173.23
rcmp,2018,174969.20
rcmp,2019,176079.77
stats,2011,53313.40
stats,2012,127612.03
stats,2013,74298.63
stats,2014,26670.85
stats,2015,67416.45
stats,2016,135328.14
stats,2017,94582.54
vac,2013,55856.80
vac,2014,18977.69
vac,2015,59811.09
vac,2016,41879.44
