owner_acronym,effective_year,sum_yearly_value
acoa,2010,6300.00
acoa,2017,428823.50
acoa,2018,428823.50
acoa,2019,428823.50
agr,2012,291338.25
agr,2013,291338.25
agr,2014,346393.22
agr,2015,500326.81
agr,2016,442683.59
agr,2017,622902.30
agr,2018,1086002.51
agr,2019,976351.59
cas,2019,7227.52
cbsa,2011,203412.50
cbsa,2012,203412.50
cbsa,2013,203412.50
cbsa,2014,203412.50
cbsa,2015,203412.50
cbsa,2016,345340.50
cbsa,2017,272382.80
cbsa,2018,211129.57
cbsa,2019,6680127.94
cc,2013,192963.67
cc,2014,192963.67
cc,2015,192963.67
ced,2010,156234.70
ced,2011,212361.44
ced,2012,139652.79
ced,2013,6450.00
cer,2018,2000000.00
cer,2019,50000.00
cfia,2012,1633917.00
chrc,2019,59859.39
cihr,2017,89273.00
cihr,2018,7813.58
cihr,2019,16635.16
cnsc,2010,835380.00
cnsc,2011,298150.23
cnsc,2013,80444.70
cnsc,2014,115645.21
cnsc,2015,66511.80
cnsc,2016,-122605.08
cra,2010,29278823.72
cra,2011,35484357.75
cra,2012,12201148.36
cra,2013,10499829.54
cra,2014,4486793.86
cra,2015,4186947.37
cra,2016,4186947.37
cra,2017,4186947.37
cra,2018,4186947.37
cra,2019,4955820.11
csa,2011,82816.65
csa,2012,82816.65
csa,2018,68182.26
csc,2017,52477.20
csc,2018,881611.29
csc,2019,879777.53
dfo,2010,279923.05
dfo,2011,766855.44
dfo,2012,314162.09
dfo,2013,237401.92
dfo,2014,515939.00
dfo,2015,136988.00
dfo,2016,135269.80
dfo,2017,2529434.70
dfo,2018,3184164.42
dfo,2019,931449.25
dnd,2010,2703042.01
dnd,2011,25365376.78
dnd,2012,25763712.58
dnd,2013,13817083.64
dnd,2014,1304147.99
dnd,2015,6605247.08
dnd,2016,2715967.18
dnd,2017,1758783.31
dnd,2018,8452562.07
dnd,2019,6517238.86
ec,2010,1213983.90
ec,2011,62821.32
ec,2012,300469.03
ec,2013,1459960.24
ec,2016,2554961.51
ec,2017,17629.51
ec,2018,17629.51
elections,2017,11086.96
elections,2018,3508055.33
elections,2019,3510200.45
esdc,2010,25422907.10
