owner_acronym,effective_year,sum_yearly_value
agr,2014,95982.78
agr,2015,1250688.90
agr,2016,1250688.90
agr,2017,1250688.90
agr,2018,95982.78
cfia,2011,95408.00
cnsc,2010,38958.26
cnsc,2012,5685.23
cnsc,2013,5685.23
cra,2010,91694.42
cra,2012,37527.30
cra,2014,66189.75
cra,2015,66189.75
cra,2017,90385.88
cra,2018,90385.88
dfo,2010,42700.50
dfo,2011,783089.14
dfo,2012,591469.45
dfo,2017,64071.00
dfo,2018,297455.56
dnd,2010,391359.45
dnd,2011,446751.00
dnd,2012,1176520.00
dnd,2013,917981.14
dnd,2014,75533.75
dnd,2015,252611.25
dnd,2016,192833.25
dnd,2018,103233.85
dnd,2019,372962.57
ec,2010,616125.22
ec,2011,185892.50
ec,2012,13019.26
ec,2013,47326.76
ec,2014,20900.00
elections,2018,52957.49
elections,2019,52957.49
esdc,2010,377898.02
esdc,2011,822608.36
esdc,2012,448637.76
fcac,2013,11813.00
fcac,2014,7619.00
fcac,2015,7619.00
fin,2012,216351.25
hc,2011,46199.20
hc,2012,138310.08
hc,2013,32713.50
iaac,2011,22000.00
ic,2010,66041.00
ic,2011,155934.50
ic,2012,61616.00
inac,2013,41669.29
inac,2014,2752223.34
inac,2015,2588067.74
inac,2016,2140776.28
inac,2017,49437.50
infra,2017,91401.18
infra,2018,91401.18
ircc,2010,184517.78
ircc,2011,73124.35
ircc,2012,1347721.69
ircc,2013,1357132.72
ircc,2014,3195449.70
ircc,2015,6001868.76
ircc,2016,6717051.07
ircc,2017,1393262.15
ircc,2018,2343131.77
ircc,2019,1587954.77
nrc,2011,23175.00
nrc,2012,10003.00
nrcan,2011,19973.25
nrcan,2012,19973.25
nrcan,2013,19973.25
nrcan,2019,189365.41
pc,2010,211374.42
pc,2011,193525.58
pch,2010,112533.53
pch,2011,136121.09
pch,2012,183505.75
phac,2011,180307.56
phac,2012,315459.07
phac,2013,16356.75
pptc,2010,39563.13
pptc,2011,312575.08
ps,2010,164494.50
ps,2011,154480.50
ps,2012,208381.20
ps,2013,19909.89
psc,2010,699485.00
psc,2011,503304.00
pspc,2010,59978.68
pspc,2011,608764.87
pspc,2012,79948.10
pspc,2013,21004.48
rcmp,2010,1607572.00
rcmp,2011,4403029.23
rcmp,2012,9114633.27
rcmp,2013,24956.16
rcmp,2014,19262.88
rcmp,2015,1451547.15
rcmp,2016,1229117.95
rcmp,2017,6591.67
rcmp,2019,122040.00
ssc,2010,32756.13
ssc,2011,106333.58
ssc,2012,2876864.09
ssc,2013,5511846.99
ssc,2014,2681133.45
ssc,2015,773128.54
ssc,2016,2858995.34
ssc,2017,3610295.70
ssc,2018,159410.20
ssc,2019,1015009.79
stats,2010,975478.99
stats,2011,651813.51
stats,2012,117450.59
stats,2013,6444.96
tbs,2011,13979.28
tbs,2012,13979.28
tbs,2013,10848.00
tbs,2014,10848.00
