owner_acronym,effective_year,sum_yearly_value
agr,2012,424768.79
agr,2013,424768.79
agr,2014,424768.79
agr,2015,424768.79
agr,2016,188790.00
agr,2017,462293.85
agr,2018,462293.85
cbsa,2012,939752.00
cbsa,2016,44292.00
cfia,2013,284618.75
cfia,2014,-110740.00
cfia,2017,24486.92
cihr,2016,873793.74
cihr,2017,741079.76
cnsc,2015,77320.25
cnsc,2016,77320.25
cra,2010,295579.50
cra,2011,77741.18
cra,2012,366468.61
cra,2013,411504.76
cra,2014,240131.78
cra,2015,240131.78
dfo,2010,39583.54
dfo,2011,17996.38
dfo,2012,44200.00
dnd,2010,-2101294.33
dnd,2011,1999417.40
dnd,2012,2146897.33
dnd,2013,7264753.45
dnd,2014,6285227.20
dnd,2015,977494.87
ec,2013,60000.00
elections,2017,286839.63
elections,2019,18281.03
esdc,2013,17034.33
esdc,2014,66831.83
esdc,2015,4683410.40
esdc,2016,4623410.40
esdc,2017,2337825.00
esdc,2018,1152888.76
esdc,2019,1122575.62
fin,2010,10661.55
fin,2011,19794.21
fin,2012,9132.66
fin,2013,9132.66
ic,2013,83107.67
ic,2014,280834.67
ic,2015,280834.67
inac,2014,325609.20
inac,2015,325609.20
inac,2016,681869.46
inac,2017,706755.80
inac,2018,535687.50
inac,2019,535687.50
ircc,2012,8067080.65
ircc,2013,26723806.20
ircc,2014,11068569.89
ircc,2015,9267738.89
ircc,2016,11263303.81
ircc,2017,10797019.50
ircc,2018,10880216.26
ircc,2019,10041771.65
isc,2018,46035.99
isc,2019,46035.99
nrcan,2012,115778.69
nrcan,2013,71793.44
nrcan,2014,175703.01
nrcan,2015,115152.07
pch,2010,47250.00
phac,2019,24569.59
pptc,2012,23520.00
pptc,2013,24434.49
pptc,2014,24434.49
pspc,2010,192881.64
pspc,2011,499647.14
pspc,2012,4019120.00
pspc,2013,3560152.86
pspc,2014,210451.20
pspc,2015,17101.22
pspc,2016,17101.22
rcmp,2010,8557694.49
rcmp,2011,8537299.29
rcmp,2016,180104.40
rcmp,2017,11191.00
stats,2012,27911.00
stats,2013,379369.25
stats,2014,790124.25
stats,2015,357645.00
stats,2016,249165.00
stats,2018,292670.00
stats,2019,292670.00
tc,2013,11348.59
tc,2014,22764.98
tc,2016,5708.20
tc,2017,17124.59
tc,2018,22832.78
tc,2019,1040067.79
