owner_acronym,effective_year,sum_yearly_value
agr,2010,197187.07
agr,2011,1496271.79
agr,2012,4837452.80
agr,2013,6193154.28
agr,2014,12500609.41
agr,2015,10897709.29
agr,2016,10011200.92
agr,2017,13670006.91
agr,2018,9039630.69
agr,2019,2651039.65
atssc,2016,12800.82
atssc,2017,38709.05
atssc,2018,38709.05
atssc,2019,61813.90
cas,2016,8130.50
cas,2017,8130.50
cas,2018,19256.31
cas,2019,25563.81
cbsa,2013,5539128.00
cbsa,2014,909198.00
cbsa,2015,10501822.57
cbsa,2016,15381494.27
cbsa,2017,23786081.34
cbsa,2018,14414157.56
cbsa,2019,10550383.22
ccohs,2017,8011.80
ccohs,2018,16023.59
ccohs,2019,8011.80
cfia,2011,513750.00
cfia,2012,773697.00
cfia,2013,375726.77
cfia,2014,59216.52
cfia,2015,257350.63
cfia,2016,198134.11
cfia,2018,13886.35
cfia,2019,760604.69
cgc,2018,19261.36
cgc,2019,71384.70
cihr,2016,7698.50
cihr,2017,7492.00
cihr,2018,40848.74
cihr,2019,51409.13
cnsc,2010,804000.61
cnsc,2011,615453.01
cnsc,2012,348162.74
cnsc,2013,183846.42
cnsc,2014,280705.75
cnsc,2015,96859.33
cnsc,2016,79851.70
cnsc,2017,233978.50
cnsc,2018,154126.80
cnsc,2019,146049.39
cpc,2017,7990.52
cpc,2018,7990.52
cra,2010,-11067655.53
cra,2011,68840939.52
cra,2012,30632196.48
cra,2013,17980946.32
cra,2014,16038505.86
cra,2015,16221306.34
cra,2016,26657020.79
cra,2017,10220981.75
cra,2018,3212414.68
cra,2019,4286781.59
crtc,2017,13031.73
crtc,2018,13031.73
csa,2016,8673.72
csa,2017,8673.72
csa,2019,50032.52
csc,2015,2127813.07
csc,2016,1391539.07
csc,2017,3691164.49
csc,2018,2574471.11
csc,2019,1239099.49
csps,2010,303823.10
csps,2011,303823.10
csps,2012,303823.10
csps,2013,37442.25
csps,2014,-501943.47
csps,2015,-461641.23
csps,2016,1616598.91
csps,2017,1616598.91
csps,2018,1616598.91
dfo,2010,616478.90
dfo,2011,1326140.17
dfo,2012,1616211.91
dfo,2013,2876819.57
dfo,2014,2032591.33
dfo,2015,452054.35
dfo,2016,2616078.85
dfo,2017,2717178.10
dfo,2018,1141269.06
dfo,2019,3798218.88
dnd,2010,6467193.75
dnd,2011,18442676.46
dnd,2012,20623402.78
dnd,2013,-3961454.12
dnd,2014,2112178.67
dnd,2015,4348997.88
dnd,2016,11124104.08
dnd,2017,2372108.93
dnd,2018,70628956.11
dnd,2019,69880277.82
ec,2010,739533.10
ec,2011,441595.26
ec,2012,387529.40
ec,2013,10605.00
ec,2014,30606.60
ec,2015,50424.00
ec,2016,100789.15
ec,2017,100789.15
elections,2014,7744087.10
elections,2015,8107708.81
elections,2016,8212431.04
elections,2017,16912314.78
elections,2018,17048359.93
elections,2019,17057004.14
esdc,2010,10657233.82
esdc,2011,5663278.31
esdc,2012,5603673.57
esdc,2013,8915611.90
esdc,2014,8207845.01
esdc,2015,8166938.25
esdc,2016,4673200.33
esdc,2017,4462750.64
esdc,2018,2470381.61
esdc,2019,1971893.82
fin,2016,23042.62
fin,2017,23042.62
fintrac,2010,52576.75
fintrac,2011,40768.75
fintrac,2016,44963.45
fintrac,2017,85580.13
fintrac,2018,132919.14
fintrac,2019,92302.46
gac,2010,1701652.20
gac,2011,733123.43
gac,2012,2221588.70
gac,2013,2401471.05
gac,2014,3730636.93
gac,2015,591855.76
gac,2016,871905.95
gac,2017,899524.03
gac,2018,438761.50
gac,2019,1110951.39
hc,2010,229401.42
hc,2011,735509.08
hc,2012,688661.70
hc,2013,879723.50
hc,2014,1356975.33
hc,2015,884774.83
hc,2016,1156037.53
hc,2017,415562.95
hc,2018,25531.28
hc,2019,450397.84
ic,2010,1018020.00
ic,2011,312200.00
ic,2012,549686.00
ic,2013,1389905.17
ic,2014,1936491.33
ic,2015,1195749.33
ic,2016,1126001.67
ic,2017,1205285.13
ic,2018,1143367.20
ic,2019,1005457.33
inac,2013,785214.26
inac,2014,1152387.00
inac,2015,1200962.09
inac,2016,306423.83
inac,2017,776150.35
inac,2018,776150.35
inac,2019,551306.36
infra,2010,10232.44
infra,2011,69546.14
infra,2012,70415.90
infra,2013,76241.90
infra,2014,135787.30
