owner_acronym,effective_year,sum_yearly_value
cbsa,2013,21265392.00
cbsa,2016,10507948.00
cbsa,2017,5455534.00
cbsa,2018,5455534.00
cbsa,2019,21167255.01
dnd,2011,17655.00
dnd,2012,24405.00
dnd,2013,6750.00
esdc,2010,6991.95
esdc,2011,6991.95
esdc,2012,19353.60
esdc,2013,26058.34
esdc,2014,26058.34
gac,2012,477911.53
gac,2013,1837760.46
gac,2014,2547276.38
gac,2015,2242174.73
gac,2016,9384361.89
gac,2017,5009058.88
gac,2018,9973157.97
gac,2019,6356765.87
ircc,2010,48450.00
ircc,2011,16950.00
ircc,2012,16950.00
just,2017,12927.20
pc,2011,230733.31
pc,2012,136939.11
pc,2013,477508.58
pc,2014,217565.82
pc,2015,51337.52
rcmp,2010,574673.40
