owner_acronym,effective_year,sum_yearly_value
acoa,2011,15971.99
agr,2012,11993.99
agr,2013,223774.51
agr,2014,161834.52
agr,2015,32188.06
agr,2016,42594.43
agr,2017,129431.05
agr,2018,119111.04
agr,2019,144084.04
atssc,2016,99031.71
atssc,2017,102436.96
atssc,2018,27970.47
cas,2017,26577.60
cas,2019,680404.77
cbsa,2014,57435.43
cbsa,2015,263512.25
cbsa,2016,230940.36
cbsa,2017,80783.70
cbsa,2018,661214.60
cbsa,2019,508055.00
cc,2016,24266.25
cc,2017,25230.00
ced,2010,7837.36
cfia,2011,23456.00
cfia,2012,129439.00
cfia,2013,13831.20
cfia,2014,261670.15
cfia,2015,57827.47
cfia,2016,320848.05
cfia,2017,299501.98
cfia,2018,299501.98
cfia,2019,187214.70
chrc,2019,176738.33
cihr,2016,59978.17
cihr,2017,39701.78
cihr,2018,67815.99
cihr,2019,56808.74
cnsc,2010,454730.43
cnsc,2011,975418.77
cnsc,2012,856066.18
cnsc,2013,474563.65
cnsc,2014,216765.58
cnsc,2015,134786.99
cnsc,2016,187215.21
cnsc,2017,284217.60
cnsc,2018,202399.95
cnsc,2019,100971.15
cpc,2017,39618.18
cpc,2018,72360.23
cpc,2019,24760.56
cra,2010,40901.37
cra,2011,373842.23
cra,2012,2155370.32
cra,2013,1419202.55
cra,2014,1480073.55
cra,2015,1157020.47
cra,2016,1489805.08
cra,2017,2044954.52
cra,2018,30031.34
cra,2019,136102.85
crtc,2018,31383.49
crtc,2019,69620.01
csa,2010,61528.71
csa,2011,36772.39
csa,2013,92320.55
csc,2014,324978.00
csc,2015,205097.49
csc,2016,94372.79
csc,2017,299496.92
csc,2018,72420.29
csps,2012,42422.25
csps,2013,155709.20
csps,2014,147220.40
csps,2015,414673.56
csps,2016,447836.80
csps,2017,70963.58
cta,2016,40740.34
cta,2017,44686.45
cta,2018,46585.66
dfo,2010,675989.43
dfo,2011,462015.80
dfo,2012,178225.81
dfo,2013,289847.31
dfo,2014,995616.32
dfo,2015,600413.66
dfo,2016,413402.38
dfo,2017,1487430.06
dfo,2018,1687913.70
dfo,2019,1978790.20
dnd,2010,447741.21
dnd,2011,1926323.05
dnd,2012,3254461.37
dnd,2013,2269820.07
dnd,2014,1907792.46
dnd,2015,3678873.82
dnd,2016,3246216.31
dnd,2017,1747476.00
dnd,2018,2038842.67
dnd,2019,6213605.54
ec,2010,1880335.62
ec,2011,1729529.84
ec,2012,855898.17
ec,2013,1481643.74
ec,2014,1255834.07
ec,2015,884498.34
ec,2016,1079213.69
ec,2017,652353.22
ec,2018,1578828.77
ec,2019,1701778.34
elections,2015,132451.20
elections,2016,132451.20
elections,2017,467538.94
elections,2018,505193.26
elections,2019,1585459.45
esdc,2010,801331.35
esdc,2011,571144.39
esdc,2012,375756.17
esdc,2013,399641.79
esdc,2014,788253.56
esdc,2015,1009272.67
esdc,2016,314553.24
esdc,2017,361008.96
esdc,2018,152916.76
esdc,2019,20500.05
fcac,2011,39049.00
fcac,2012,16604.00
fcac,2016,15228.73
feddev,2015,66244.38
fin,2010,74817.38
fin,2011,117803.25
fin,2012,104726.14
fin,2013,171000.64
fin,2014,80589.79
fin,2015,48604.17
fin,2016,15201.82
fin,2017,72891.61
fin,2018,165913.21
fin,2019,387074.84
fintrac,2010,27011.85
fintrac,2011,42348.50
fintrac,2012,9020.79
fintrac,2013,9020.79
fintrac,2016,5674.86
fintrac,2017,5674.86
fintrac,2018,113904.00
fintrac,2019,113904.00
fja,2010,14018.20
fja,2011,75147.53
fja,2012,9334.62
fja,2013,8475.00
fja,2014,151431.30
fja,2015,152888.89
fja,2016,64829.82
fja,2017,111753.94
gac,2010,740215.48
gac,2011,1395931.35
gac,2012,1905441.26
gac,2013,2691781.73
gac,2014,3296675.51
gac,2015,2988126.04
gac,2016,4554617.64
gac,2017,3604548.70
gac,2018,5122574.20
gac,2019,4169218.57
hc,2010,371335.57
hc,2011,1823916.75
hc,2012,6200870.55
hc,2013,8004699.94
hc,2014,5209033.08
hc,2015,8561942.38
hc,2016,10673052.06
hc,2017,7482474.73
hc,2018,3945912.80
hc,2019,4911104.49
iaac,2010,24693.33
iaac,2011,24852.01
iaac,2012,30078.75
iaac,2013,103371.88
iaac,2014,103896.88
iaac,2015,49743.75
ic,2010,1669347.00
ic,2011,2243221.50
ic,2012,2412354.00
ic,2013,3457366.33
ic,2014,3576764.00
ic,2015,3626321.50
ic,2016,3264905.95
ic,2017,6320299.81
ic,2018,8211283.49
ic,2019,6504063.10
inac,2012,20241.90
inac,2013,506290.69
inac,2014,415645.02
inac,2015,570019.65
inac,2016,571754.65
inac,2017,225227.47
inac,2019,55173.83
infra,2010,569412.28
infra,2011,156325.70
infra,2012,125526.37
infra,2013,90427.57
infra,2014,106567.88
infra,2015,89197.35
infra,2016,532535.27
infra,2017,288199.91
infra,2018,47613.67
infra,2019,147490.43
irb,2019,46426.73
ircc,2010,175552.78
ircc,2011,7041.26
ircc,2012,3376657.57
ircc,2013,7158047.36
ircc,2014,7612237.47
ircc,2015,9010827.65
ircc,2016,8512124.39
ircc,2017,3961557.78
ircc,2018,4604683.96
ircc,2019,517731.27
isc,2018,216856.87
isc,2019,332020.39
just,2010,305972.41
just,2011,134997.36
just,2012,107770.12
just,2013,41000.34
just,2014,201014.16
just,2015,26884.51
just,2016,60595.41
just,2017,13309.99
just,2018,176991.15
just,2019,176991.15
lac,2012,4240.93
lac,2013,164029.27
