gen_vendor_normalized,total_entries,total_contracts,total_amendments
MODIS CANADA,14,1,13
GROUPE CONSEIL BAASTEL,11,1,10
CISION CANADA,9,2,7
ACCURATE DESIGN COMMUNICATION,8,1,7
SOCIETE GAMMA,8,1,7
ZYCOM,7,7,0
ABCE LANGUAGE SCHOOL,7,1,6
COSSETTE COMMUNICATIONS,7,7,0
DYNAMIC PERSONNEL CONSULTANTS,7,2,5
IT NET CONSULTANTS,7,5,2
NISHA TECHONOLOGIES,7,7,0
MICROSOFT CANADA,6,3,3
SEEUNITY,6,2,4
3005526 CANADA,6,1,5
ORACLE CANADA,6,6,0
NORTHERN MICRO,6,6,0
EXCEL HUMAN RESOURCES,6,4,2
ALTIS HUMAN RESOURCES,5,3,2
1019837 ONTARIO,4,2,2
MICRO FOCUS SOFTWARE CANADA,4,3,1
ABI ADVANCED BUSINESS INTERIORS,4,3,1
ACCESS 2 NETWORKS,4,3,1
PRINTERS PLUS,4,2,2
QMR,4,3,1
CONVERSART CONSULTING,4,2,2
SIERRA SYSTEMS GROUP,4,1,3
IBISKA TELECOM,4,4,0
THE ASSOCIATES GROUP HUMAN RESOURCE,4,1,3
TOSHIBA CLIENT SOLUTIONS CANADA,4,4,0
VMWARE,4,4,0
SIGN LANGUAGE INTERPRETING,3,3,0
CBCI TELECOM CANADA,3,3,0
IRON MOUNTAIN CANADA OPERATIONS,3,1,2
THE RETIREMENT PLANNING INSTITUTE,3,3,0
MAXSYS STAFFING AND CONSULTING,3,2,1
SAS INSTITUTE,2,2,0
LEXISNEXIS CANADA,2,2,0
GSI INTERNATIONAL CONSULTING GROUP,2,1,1
VEEAM,2,2,0
HELP SYSTEMS,2,2,0
SITEIMPROVE,2,2,0
CDW CANADA,2,2,0
HILTON LAC LEAMY,2,1,1
KONICA MINOLTA BUSINESS SOLUTIONS,2,2,0
SPIRIT STAFFING,2,1,1
DONNELLEY FINANCIAL SOLUTIONS,2,2,0
VEEAM SOFTWARE,2,2,0
DONNA CONA,2,1,1
TEKNION,2,2,0
ADVITEK,2,1,1
THINKING BIG INFORMATION,2,1,1
APPLIED ELECTONICS,2,2,0
TJ NADEAU CONSULTING,2,2,0
MGIS,2,1,1
OPENPLUS VURTUR COMMUNICATIONS GRO,2,2,0
ALTRUISTIC INFORMATICS CONSULTING,2,2,0
MARILYN THERIAULT,2,1,1
IRVING MITCHELL KALICHMAN,2,2,0
LYNDA NAVEDA CONSULTING,2,2,0
DELL COMPUTER,2,2,0
ADIRONDACK IN JOINT VENTURE WITH TH,2,1,1
GARTNER,2,2,0
EATON INDUSTRIES CANADA COMPANY,2,2,0
RICOH,2,1,1
TOTEM OFFISOURCE,1,1,0
UNIVERSITY OF SASKATCHEWAN,1,1,0
WESTBURY NATIONAL SHOW SYSTEMS,1,1,0
SUSE SOFTWARE SOLUTIONS CANADA,1,1,0
7792395 CANADA,1,1,0
8340854 CANADA,1,1,0
ACCESSICLE,1,1,0
ADRM TECHNOLOGY CONSULTING,1,1,0
AON CANADA,1,1,0
AZUR HUMAN RESOURCES,1,1,0
BANG THE TABLE CANADA,1,1,0
BDO CANADA,1,1,0
BURKE CADER MEDIA STRATEGIES,1,1,0
CAMPBELL POUND COMMERCIAL,1,1,0
CANADIAN INSTITUTE FOR CONFLICT,1,1,0
CARAHSOFT TECHNOLOGY,1,1,0
CELLULE DESIGN SOUCHE CREATIVE,1,1,0
CHARRON HUMAN RESOURCES,1,1,0
CLOSEREACH,1,1,0
CNW GROUP,1,1,0
COGNILORE,1,1,0
COLM BRANNIGAN MEDIATION,1,1,0
CONTRACT COMMUNITY,1,1,0
CPCS TRANSCOM,1,1,0
CRESTRON CANADA,1,1,0
CSA GROUP,1,1,0
DECISIVE TECHNOLOGIES,1,1,0
DRUIDE INFORMATIQUE,1,1,0
EKOS RESEARCH ASSOCIATES,1,1,0
FAST FORWARD FRENCH,1,1,0
FESTIVAL PROMOTIONS,1,1,0
FLEXEDGE TECHNOLOGIES,1,1,0
FLIGHTGLOBAL,1,1,0
FMC PROFESSIONALS,1,1,0
FOXRED CONSULTING,1,1,0
GALBRAITH COMMUNICATIONS,1,1,0
GROUPE INTERSOL,1,1,0
HOLMES AND BRAKEL BUSINESS,1,1,0
INSA,1,1,0
INSIGHT SOFTWARE CANADA,1,1,0
INTERPLAY CREATIVE MEDIA,1,1,0
JADE ACOUSTICS,1,1,0
JUNO RISK SOLUTIONS,1,1,0
KARL MOORE,1,1,0
KATHARINE M HUNTER ZAWORSKI,1,1,0
LEVEL ACCESS CANADA,1,1,0
LMB LES SYSTEMES ET SERVICES,1,1,0
LONGO ASSOCIATES,1,1,0
MARIO GODBOUT DESIGN,1,1,0
MENTAL HEALTH COMMISSION OF CANADA,1,1,0
MINDWIRE SYSTEMS,1,1,0
MISHKUMI TECHNOLOGIES,1,1,0
MOORE CANADA,1,1,0
NEWS CANADA,1,1,0
PANASONIC,1,1,0
QUINTET CONSULTING,1,1,0
RANDSTAD,1,1,0
RHEA,1,1,0
RICK HANSEN FOUNDATION,1,1,0
SDL INTERNATIONAL CANADA,1,1,0
SENSUS COMMUNICATION SOLUTIONS,1,1,0
SIMPLEX GRINNELL,1,1,0
SOFTCHOICE,1,1,0
SOUND VENTURE PRODUCTIONS OTTAWA,1,1,0
SYSTEME DE CONTROLE SOFT DB,1,1,0
SYSTEMSCOPE,1,1,0
THE EMOTIONAL INTELLIGENCE TRAINING,1,1,0
