vendor_normalized,effective_year,sum_yearly_value
ALTIS HUMAN RESOURCES,2010,57391.04
ALTIS HUMAN RESOURCES,2011,43245.25
ALTIS HUMAN RESOURCES,2012,72516.44
ALTIS HUMAN RESOURCES,2013,721714.03
ALTIS HUMAN RESOURCES,2014,618119.12
ALTIS HUMAN RESOURCES,2015,1151267.32
ALTIS HUMAN RESOURCES,2016,1329014.24
ALTIS HUMAN RESOURCES,2017,1386223.56
ALTIS HUMAN RESOURCES,2018,251846.19
ALTIS HUMAN RESOURCES,2019,674839.41
AMS IMAGING 1998,2010,3113566.14
AMS IMAGING 1998,2011,1852587.43
AMS IMAGING 1998,2012,206441.33
AMS IMAGING 1998,2013,408725.78
AMS IMAGING 1998,2014,626562.64
AMS IMAGING 1998,2015,261427.38
AMS IMAGING 1998,2016,64033.33
CANADIAN CORPS OF COMMISSIONAIRES,2010,1860136.54
CANADIAN CORPS OF COMMISSIONAIRES,2011,2832109.11
CANADIAN CORPS OF COMMISSIONAIRES,2012,2654456.40
CANADIAN CORPS OF COMMISSIONAIRES,2013,2419216.17
CANADIAN CORPS OF COMMISSIONAIRES,2014,2840011.80
CANADIAN CORPS OF COMMISSIONAIRES,2015,1383979.37
CANADIAN CORPS OF COMMISSIONAIRES,2016,727429.05
CANADIAN CORPS OF COMMISSIONAIRES,2017,1993946.98
CANADIAN CORPS OF COMMISSIONAIRES,2018,3996115.46
CANADIAN CORPS OF COMMISSIONAIRES,2019,4090146.80
CARSWELL,2010,648738.59
CARSWELL,2011,1341637.08
CARSWELL,2012,1983360.34
CARSWELL,2013,1751227.20
CARSWELL,2014,3136921.88
CARSWELL,2015,3900485.50
CARSWELL,2016,3893658.34
CARSWELL,2017,5393999.10
CARSWELL,2018,2707665.96
CARSWELL,2019,4366191.84
CETTEC DIGITAL IMAGING,2014,5145845.00
CETTEC DIGITAL IMAGING,2015,442627.50
CETTEC DIGITAL IMAGING,2016,270112.50
CETTEC DIGITAL IMAGING,2017,349702.50
CETTEC DIGITAL IMAGING,2018,536891.27
CETTEC DIGITAL IMAGING,2019,776871.88
CGI,2010,5561660.27
CGI,2011,5935026.70
CGI,2012,4024888.55
CGI,2013,3776203.47
CGI,2014,3532848.40
CGI,2015,2597630.14
CGI,2016,3547994.06
CGI,2017,4333430.78
CGI,2018,6550285.37
CGI,2019,4788920.59
COFOMO,2014,124060.44
COFOMO,2015,219669.03
COFOMO,2016,2189106.30
COFOMO,2017,2395612.11
COFOMO,2018,2646683.93
COFOMO,2019,2483133.15
LEXISNEXIS CANADA,2010,2048552.40
LEXISNEXIS CANADA,2011,903823.16
LEXISNEXIS CANADA,2012,1219528.64
LEXISNEXIS CANADA,2013,1351358.74
LEXISNEXIS CANADA,2014,1277894.54
LEXISNEXIS CANADA,2015,453078.12
LEXISNEXIS CANADA,2016,1580771.14
LEXISNEXIS CANADA,2017,173526.46
LEXISNEXIS CANADA,2018,886683.40
LEXISNEXIS CANADA,2019,1447597.64
MODIS CANADA,2010,235285.60
MODIS CANADA,2011,451218.80
MODIS CANADA,2012,531415.73
MODIS CANADA,2013,379240.25
MODIS CANADA,2014,498555.74
MODIS CANADA,2015,423515.30
MODIS CANADA,2016,806974.02
MODIS CANADA,2017,1691713.26
MODIS CANADA,2018,884739.25
MODIS CANADA,2019,755516.04
SOFTCHOICE,2010,1133743.18
SOFTCHOICE,2011,1633687.33
SOFTCHOICE,2012,681520.20
SOFTCHOICE,2013,572692.87
SOFTCHOICE,2014,631595.65
SOFTCHOICE,2015,247265.47
SOFTCHOICE,2016,3744.07
SOFTCHOICE,2017,404459.23
SOFTCHOICE,2018,404459.23
SOFTCHOICE,2019,368526.94
