vendor_normalized,sum_effective_value
SOLOWAY WRIGHT,339000.00
AVI SPL CANADA,195802.67
LIKE 10 SOFTMOSIS IN JOINT VENTURE,157296.00
SOLUTIONS MOERAE SMI,155940.00
BELL CANADA,153074.77
ITEX,139136.21
KABOOM COMMUNICATION DESIGN,128698.08
MDOS CONSULTING INVA KOZA TECHNOLOGY CONSULTING IN JOIN,105796.25
ALTIS HUMAN RESOURCES,91140.15
NORTHERN MICRO,76508.11
NISHA TECHONOLOGIES,67781.92
PRAIRIE RESEARCH ASSOCIATES PRA,66387.50
SI SYSTEMS,62274.47
GROUPE INTERSOL GROUP,49465.75
CRESTON CANADA C O AVI SPL,47335.06
BARBARA MCISAAC QC BARRISTER AND SOLICITOR,45200.00
ARCHIPATH,41132.00
ASAP REPORTING SERVICES,30100.00
RHEA,24973.00
KSAR ASSOCIATES,24577.50
SAGE CONSULTING,24483.33
NASHEL MANAGEMENT,22600.00
STRATEGIC ADVICE FOR GOVERNMENT EXCELLENCE,22600.00
THE HILLBROOKE GROUP,22374.00
MAXSYS STAFFING CONSULTING,19999.11
1147603 ONTARIO,17969.01
ADVANCED BUSINESS INTERIORS,17810.48
EXCEL HUMAN RESOURCES,17619.53
URBAN WORKPLACE,16781.46
THE ATTAIN GROUP,16588.40
COMPETITIVE INSIGHTS,13983.76
DELL COMPUTER,12000.00
COPEM CONSULTING,11209.60
DENSAN CONSULTANTS,10170.00
MICROSOFT CANADA,8750.01
CANON,3014.65
