vendor_normalized,effective_year,sum_yearly_value
ABB,2010,1828465.10
ABB,2011,6080937.80
ABB,2012,4987493.51
ABB,2013,4124722.51
ABB,2014,471272.34
ABB,2015,476395.46
ABB,2016,2278724.41
ABB,2017,1332054.28
ABB,2018,992660.33
ABB,2019,752525.08
CANADIAN CORPS OF COMMISSIONAIRES,2010,1391071.44
CANADIAN CORPS OF COMMISSIONAIRES,2011,1073318.17
CANADIAN CORPS OF COMMISSIONAIRES,2012,394495.29
CANADIAN CORPS OF COMMISSIONAIRES,2013,706312.28
CANADIAN CORPS OF COMMISSIONAIRES,2014,1452024.96
CANADIAN CORPS OF COMMISSIONAIRES,2015,1716417.10
CANADIAN CORPS OF COMMISSIONAIRES,2016,2699369.17
CANADIAN CORPS OF COMMISSIONAIRES,2017,2904019.03
CANADIAN CORPS OF COMMISSIONAIRES,2018,2271362.79
CANADIAN CORPS OF COMMISSIONAIRES,2019,1946481.28
EMS TECHNOLOGIES,2010,20007285.74
EMS TECHNOLOGIES,2011,20007285.74
EMS TECHNOLOGIES,2012,19832285.74
EMS TECHNOLOGIES,2013,19832285.74
EMS TECHNOLOGIES,2014,19832285.74
EMS TECHNOLOGIES,2015,19832285.74
EMS TECHNOLOGIES,2016,19832285.74
EMS TECHNOLOGIES,2017,-75523761.98
EMS TECHNOLOGIES,2018,55225055.83
EMS TECHNOLOGIES,2019,55225055.83
EXACTEARTH,2011,1304977.28
EXACTEARTH,2012,5591734.65
EXACTEARTH,2013,4860187.55
EXACTEARTH,2014,15446742.12
EXACTEARTH,2015,14439308.75
EXACTEARTH,2016,14497275.33
EXACTEARTH,2017,57966.59
HONEYWELL,2010,7031442.02
HONEYWELL,2011,5379320.16
HONEYWELL,2012,783143.98
HONEYWELL,2013,425308.30
HONEYWELL,2014,485607.96
HONEYWELL,2015,1648464.65
HONEYWELL,2016,9192624.01
HONEYWELL,2017,4819893.10
HONEYWELL,2018,6189249.83
HONEYWELL,2019,19547890.32
L3 COMMUNICATIONS,2010,1427469.87
L3 COMMUNICATIONS,2011,1417500.00
L3 COMMUNICATIONS,2013,16535.15
L3 COMMUNICATIONS,2015,784823.18
L3 COMMUNICATIONS,2016,784823.18
L3 COMMUNICATIONS,2017,803524.67
L3 COMMUNICATIONS,2018,803524.67
L3 COMMUNICATIONS,2019,2586671.14
MACDONALD DETTWILER AND ASSOCIATES,2010,60490007.55
MACDONALD DETTWILER AND ASSOCIATES,2011,46349249.63
MACDONALD DETTWILER AND ASSOCIATES,2012,48010598.56
MACDONALD DETTWILER AND ASSOCIATES,2013,168021912.26
MACDONALD DETTWILER AND ASSOCIATES,2014,173752410.35
MACDONALD DETTWILER AND ASSOCIATES,2015,162219291.54
MACDONALD DETTWILER AND ASSOCIATES,2016,134732035.16
MACDONALD DETTWILER AND ASSOCIATES,2017,-485217864.96
MACDONALD DETTWILER AND ASSOCIATES,2018,-8443157.21
MACDONALD DETTWILER AND ASSOCIATES,2019,117684487.71
MPB COMMUNICATIONS,2010,1548713.51
MPB COMMUNICATIONS,2011,2223888.19
MPB COMMUNICATIONS,2012,2661370.40
MPB COMMUNICATIONS,2013,1181225.22
MPB COMMUNICATIONS,2014,258673.22
MPB COMMUNICATIONS,2015,258673.22
MPB COMMUNICATIONS,2016,521649.07
MPB COMMUNICATIONS,2017,303826.84
MPB COMMUNICATIONS,2018,418781.50
MPB COMMUNICATIONS,2019,152318.87
NEPTEC DESIGN GROUP,2010,5515100.40
NEPTEC DESIGN GROUP,2011,5151004.15
NEPTEC DESIGN GROUP,2012,4219957.78
NEPTEC DESIGN GROUP,2013,4866942.07
NEPTEC DESIGN GROUP,2014,1316371.96
NEPTEC DESIGN GROUP,2015,1228807.24
NEPTEC DESIGN GROUP,2016,2440322.43
NEPTEC DESIGN GROUP,2017,1582536.34
NEPTEC DESIGN GROUP,2018,5492077.77
NEPTEC DESIGN GROUP,2019,5068520.38
THE UNIVERSITY OF CALGARY,2010,518932.77
THE UNIVERSITY OF CALGARY,2011,1446815.10
THE UNIVERSITY OF CALGARY,2012,470524.44
THE UNIVERSITY OF CALGARY,2013,968189.29
THE UNIVERSITY OF CALGARY,2014,874240.91
THE UNIVERSITY OF CALGARY,2015,912475.66
THE UNIVERSITY OF CALGARY,2016,1802902.54
THE UNIVERSITY OF CALGARY,2017,1238702.43
THE UNIVERSITY OF CALGARY,2018,2171489.95
THE UNIVERSITY OF CALGARY,2019,1418300.54
