vendor_normalized,effective_year,sum_yearly_value
AGILENT,2010,525560.81
AGILENT,2011,1967144.19
AGILENT,2012,1989580.54
AGILENT,2013,3011736.10
AGILENT,2014,2613139.95
AGILENT,2015,3294330.42
AGILENT,2016,2797911.76
AGILENT,2017,1507594.84
AGILENT,2018,2860055.18
AGILENT,2019,2419823.77
BAYSHORE HEALTHCARE,2010,319602.02
BAYSHORE HEALTHCARE,2011,1133766.05
BAYSHORE HEALTHCARE,2012,489870.00
BAYSHORE HEALTHCARE,2013,960236.40
BAYSHORE HEALTHCARE,2014,6898613.06
BAYSHORE HEALTHCARE,2015,5953591.73
BAYSHORE HEALTHCARE,2016,5942091.78
BAYSHORE HEALTHCARE,2017,5942091.78
BAYSHORE HEALTHCARE,2018,37999.98
CANADIAN CORPS OF COMMISSIONAIRES,2010,23225.01
CANADIAN CORPS OF COMMISSIONAIRES,2011,536483.03
CANADIAN CORPS OF COMMISSIONAIRES,2012,1149002.91
CANADIAN CORPS OF COMMISSIONAIRES,2013,1037254.90
CANADIAN CORPS OF COMMISSIONAIRES,2014,3858116.27
CANADIAN CORPS OF COMMISSIONAIRES,2015,4416629.45
CANADIAN CORPS OF COMMISSIONAIRES,2016,3365299.57
CANADIAN CORPS OF COMMISSIONAIRES,2017,5341658.83
CANADIAN CORPS OF COMMISSIONAIRES,2018,5317857.46
CANADIAN CORPS OF COMMISSIONAIRES,2019,4421471.27
CANADIAN HEALTH CARE AGENCY,2010,643444.84
CANADIAN HEALTH CARE AGENCY,2011,4802814.31
CANADIAN HEALTH CARE AGENCY,2012,9544005.92
CANADIAN HEALTH CARE AGENCY,2013,11654582.38
CANADIAN HEALTH CARE AGENCY,2014,4706250.53
COSSETTE COMMUNICATIONS,2010,131584.34
COSSETTE COMMUNICATIONS,2011,4377216.39
COSSETTE COMMUNICATIONS,2012,1812801.12
COSSETTE COMMUNICATIONS,2013,2464523.05
COSSETTE COMMUNICATIONS,2014,7889828.77
COSSETTE COMMUNICATIONS,2015,7767144.90
COSSETTE COMMUNICATIONS,2016,3131375.08
COSSETTE COMMUNICATIONS,2017,3464297.47
COSSETTE COMMUNICATIONS,2018,8287383.73
COSSETTE COMMUNICATIONS,2019,11964933.73
EXCEL HUMAN RESOURCES,2010,162029.81
EXCEL HUMAN RESOURCES,2011,1202637.14
EXCEL HUMAN RESOURCES,2012,8441149.38
EXCEL HUMAN RESOURCES,2013,12017979.64
EXCEL HUMAN RESOURCES,2014,8987555.45
EXCEL HUMAN RESOURCES,2015,5648980.96
EXCEL HUMAN RESOURCES,2016,11064374.72
EXCEL HUMAN RESOURCES,2017,8025113.64
EXCEL HUMAN RESOURCES,2018,6540983.89
EXCEL HUMAN RESOURCES,2019,905878.94
EXPRESS SCRIPTS CANADA,2010,59189115.60
EXPRESS SCRIPTS CANADA,2011,59189115.60
EXPRESS SCRIPTS CANADA,2012,59189115.60
EXPRESS SCRIPTS CANADA,2013,59189115.60
EXPRESS SCRIPTS CANADA,2014,59189115.60
EXPRESS SCRIPTS CANADA,2015,59189115.60
EXPRESS SCRIPTS CANADA,2016,59189115.60
EXPRESS SCRIPTS CANADA,2017,25665297.96
EXPRESS SCRIPTS CANADA,2018,25665297.96
EXPRESS SCRIPTS CANADA,2019,25665297.96
PEDABUN NURSING CHCA,2013,1050000.01
PEDABUN NURSING CHCA,2014,12120113.20
PEDABUN NURSING CHCA,2015,9270113.20
PEDABUN NURSING CHCA,2016,9270113.20
PEDABUN NURSING CHCA,2017,9270113.20
PRAIRIE PLANT SYSTEMS,2010,13902445.75
PRAIRIE PLANT SYSTEMS,2011,13902445.75
PRAIRIE PLANT SYSTEMS,2012,13982009.50
PRAIRIE PLANT SYSTEMS,2013,13982009.50
VENTURE HEALTHCARE,2010,255694.14
VENTURE HEALTHCARE,2011,1337634.48
VENTURE HEALTHCARE,2012,3024301.30
VENTURE HEALTHCARE,2013,2918894.75
VENTURE HEALTHCARE,2014,43408080.62
VENTURE HEALTHCARE,2015,43038762.00
VENTURE HEALTHCARE,2016,43838462.00
VENTURE HEALTHCARE,2017,43038762.00
