owner_acronym,effective_year,sum_yearly_value
agr,2012,99419.15
agr,2013,125166.21
agr,2014,47752.39
agr,2015,296352.39
agr,2016,425339.77
agr,2017,175995.24
agr,2018,828570.24
agr,2019,745800.00
atssc,2017,9290.53
atssc,2018,9290.53
atssc,2019,62385.31
cas,2017,81410.22
cas,2018,32441.67
cas,2019,159624.88
cbsa,2014,30415.65
cbsa,2015,614815.21
cbsa,2016,1052564.58
cbsa,2017,2343133.89
cbsa,2018,2361317.54
cbsa,2019,3948905.28
ced,2016,31653.78
ced,2018,11493.50
ced,2019,11493.50
cer,2016,272479.45
cer,2017,285010.68
cer,2018,256090.21
cer,2019,279958.81
cfia,2011,562724.90
cfia,2012,332556.00
cfia,2013,229902.46
cfia,2014,1890378.49
cfia,2015,130361.81
cfia,2016,468774.07
cfia,2017,416301.83
cfia,2018,503445.34
cfia,2019,617470.31
chrc,2018,98585.27
chrc,2019,157720.66
cihr,2016,30995.20
cihr,2017,30995.20
cnsc,2010,151122.96
cnsc,2011,43392.96
cnsc,2012,85673.78
cnsc,2013,72898.09
cnsc,2014,-921.66
cnsc,2015,147541.28
cnsc,2016,171898.43
cnsc,2017,130582.80
cnsc,2018,77864.07
cnsc,2019,115856.93
cra,2010,305250.75
cra,2011,349017.46
cra,2017,47369.60
cra,2018,-47170.72
cra,2019,111119.80
crtc,2018,18625.95
csc,2014,178963.00
csc,2016,34964.00
csc,2018,24950.40
csps,2013,92206.31
csps,2015,125287.20
csps,2016,104818.49
csps,2019,19827.09
cta,2014,31507.54
cta,2015,31507.54
cta,2016,147480.31
cta,2017,9802.02
dfo,2010,284199.33
dfo,2011,774468.86
dfo,2012,1998114.71
dfo,2013,1177716.94
dfo,2014,336052.28
dfo,2015,1603460.58
dfo,2016,2758300.40
dfo,2017,893161.25
dfo,2018,819081.24
dfo,2019,1418847.05
dnd,2010,437807.99
dnd,2011,582104.69
dnd,2012,1058326.97
dnd,2013,7472316.75
dnd,2014,9104056.22
dnd,2015,31932310.67
dnd,2016,13213830.10
dnd,2017,13851017.49
dnd,2018,13336930.37
dnd,2019,6308155.46
ec,2010,1067012.13
ec,2011,1447688.71
