gen_vendor_normalized,total_entries,total_contracts,total_amendments
QMR,6,4,2
MICROSOFT CANADA,5,5,0
ITEX,4,4,0
ZYCOM,3,3,0
ADVANCED BUSINESS INTERIORS,3,3,0
GARTNER,2,2,0
RYAN SMITH DESIGN ASSOCIATES,2,2,0
APPLIED ELECTONICS,2,2,0
ANET SOLUTIONS,2,1,1
TAG HR THE ASSOCIATES GROUP,2,1,1
CANON,2,2,0
EXCEL HUMAN RESOURCES,2,1,1
VMWARE,2,2,0
CONTRACT COMMUNITY,2,2,0
CORADIX TECHNOLOGY CONSULTING,2,2,0
HUMANSCALE CANADA,1,1,0
IMATICS,1,1,0
JIM PATTISON INDUSTRIES,1,1,0
LARMEX,1,1,0
LEXISNEXIS,1,1,0
LUMINA IT,1,1,0
MAXSYS STAFFING AND CONSULTING,1,1,0
MY SIGNALCA,1,1,0
NELLIGAN OBRIEN PAYNE,1,1,0
NELLIGAN OBRIEN PAYNNE,1,1,0
NEXT TECHNOLOGY SYSTEMS,1,1,0
NORTHERN MICRO,1,1,0
ONLINE AUTHORITY,1,1,0
PROACTIVE SECURITY,1,1,0
RYAN SMITH CREATIVE,1,1,0
SHRED IT,1,1,0
ACCES 2 NETWORKS,1,1,0
TEKNION,1,1,0
TYCO,1,1,0
WORKSPACE INTERIORS,1,1,0
SOFTCHOICE,1,1,0
A NET SOLUTIONS,1,1,0
BMC SOFTWARE CANADA,1,1,0
BRITESKY,1,1,0
CANADIAN CORPS OF COMMISSIONAIRES,1,1,0
CEASE BAILIFF SEVICES,1,1,0
CONWAY BAXTER WILSON,1,1,0
CSDC SYSTEMS,1,1,0
DARTEC,1,1,0
DR ERIC LACOSTE,1,1,0
EVISION INV SOFTSIM TECHNOLOGIES IN JOINT VENTURE,1,1,0
FRANKLINCOVEY CANADA,1,1,0
FULLVIEW DESIGN,1,1,0
GOLDBLATT PARTNERS,1,1,0
GROUPE INTERSOL GROUP,1,1,0
