gen_vendor_normalized,total_entries,total_contracts,total_amendments
SOFTCHOICE,14,13,1
LUMINA IT,11,11,0
CBCI TELECOM CANADA,9,9,0
CISTEL TECHNOLOGY,9,8,1
ACCESS 2 NETWORKS,9,9,0
EXCEL HUMAN RESOURCES,8,8,0
STONEWORKS TECHNOLOGIES,7,7,0
FAST FORWARD FRENCH,7,7,0
NUMERIS,6,4,2
NORTHERN MICRO,6,5,1
LIONBRIDGE,5,4,1
ADVANCED BUSINESS INTERIORS,5,5,0
COSSETTE COMMUNICATIONS,5,4,1
CBCI TELECOM,5,5,0
PLEIAD CANADA,4,3,1
TELUS CANADA,4,4,0
AFFINITY VIDEO PRODUCTIONS,4,4,0
TUCOWS,4,2,2
NITAM SOLUTION,4,4,0
MICROSOFT CANADA,4,4,0
VMWARE,4,4,0
OVUM,4,4,0
DOMAIN TOOLS,4,4,0
NLOGIC,3,3,0
CLIC,3,2,1
CULLEN INTERNATIONAL,3,3,0
FLEX TECH SERVICES,3,3,0
STIFF SENTENCES,3,3,0
ADVANCED CHIPPEWA TECHNOLOGIES,3,3,0
INSTITUTE ON GOVERNANCE,3,3,0
INSITU SERVICES LINGUISTIQUES,3,3,0
BEVERTEC CST,3,3,0
THOMSON REUTERS,3,3,0
MINDWIRE SYSTEMS,3,2,1
PROTAK CONSULTING GROUP,3,3,0
CONEXSYS,3,3,0
ABUSIX,3,3,0
GARTNER,3,3,0
HILL TIMES PUBLISHING,3,3,0
HEWLETT PACKARD,2,2,0
CSDC SOFTWARE,2,2,0
BURKE CADER MEDIA STRATEGIES,2,2,0
ALRTNETIV MEDIA GROUP,2,2,0
PHOENIX SPI,2,2,0
176461 CANADA DBA MARSHALL DAIGNEAULT ASSOC,2,2,0
PRICEWATERHOUSE COOPERS,2,2,0
DEMENAGEMENT OUTAOUAIS,2,2,0
CARTT,2,2,0
PROTECH PROFESSIONAL TECHNICAL SERVICES CANADA,2,2,0
CARTTCA,2,2,0
RICOH,2,2,0
KNOWLEDGE CIRCLE,2,2,0
SAGE RESEARCH,2,1,1
KOBB MEDIA,2,2,0
SAMKNOWS,2,1,1
CENTRE PHYSIOTHERAPIE ET DE READAPTATION MONTCLAIR,2,2,0
CHRONICLE,2,2,0
CISION,2,2,0
LEADERSHIP DYNAMIKS,2,2,0
3141152 CANADA VAPOREL PLUS,2,2,0
EXIT CERTIFIED,2,2,0
LEXISNEXIS CANADA,2,2,0
SIGNUM,2,2,0
FAST FORWARD,2,1,1
FREEBALANCE,2,2,0
THE INDIGENOUS LEADERSHIP DEVELOPMENT INSTITUTE,2,2,0
A2N ACCESS 2 NETWORKS,2,2,0
COMMUNICATIONS DELPHIS,2,2,0
NCFTA,2,2,0
TUNDRA TECHNOLOGIES SOLUTIONS,2,2,0
NITAM,2,2,0
GLOBAL KNOWLEDGE,2,2,0
LEXIS NEXIS CANADA,1,1,0
LONGO AND ASSOCIATES,1,1,0
MAAWG,1,1,0
MAPLE DATA WORKS,1,1,0
MARSHALL DAIGNEAULT ASS,1,1,0
MARSWORKS,1,1,0
MARTHA J KING,1,1,0
MCLUHAN DAVIES,1,1,0
MEDIA MATTERS,1,1,0
MELTWATER NEWS CANADA,1,1,0
MENTAL HEALTH COMMISSION OF CANADA,1,1,0
NEWS CANADA FIFTH STORY,1,1,0
NIMBLE INFORMATION STRATEGIES,1,1,0
NISHA TECHONOLOGIES,1,1,0
NORDICITY,1,1,0
NORDICITY GROUP,1,1,0
NOVA NETWORKS,1,1,0
ONX ENTERPRISE SOLUTIONS,1,1,0
OPENTEXT,1,1,0
OPROMA,1,1,0
OPTIV CANADA,1,1,0
OPTIV CANADA FEDERAL,1,1,0
PENS 4 HIRE,1,1,0
PENS4HIRE,1,1,0
PHIL CORMIER BRONSON CONSULTING,1,1,0
PHOENIX STRATEGIES PERSPECTIVES,1,1,0
POINT DIMPRESSION NUMERIQUE,1,1,0
PRINTERS PLUS,1,1,0
PROLOGIC,1,1,0
QUADBRIDGE,1,1,0
RFP SOLUTIONS,1,1,0
RICHARD BOURRET RBT,1,1,0
ROBERTSON COMPANY,1,1,0
ROGERS,1,1,0
SAM KNOWS,1,1,0
SAMSON,1,1,0
SAMSON ASSOCIATES,1,1,0
SAMUEL PRASHKER,1,1,0
SEARCH WARRANT ONLINE MARKETING,1,1,0
SEBASTIEN LAVALLEE PHOTOGRAPHE,1,1,0
SECDEV CYBER,1,1,0
SECURITY ZONES RTTD,1,1,0
SHOCKEY CONSULTING,1,1,0
SHUMAC,1,1,0
SIMNER DBA ROBERT NERON,1,1,0
SI SYSTEMS,1,1,0
S P GLOBAL,1,1,0
SP GLOBAL,1,1,0
SYSTEMSCOPE,1,1,0
TARIFICA,1,1,0
TELAX VOICE SOLUTIONS,1,1,0
TERACOM TRAINING INSTITUTE,1,1,0
TERAMACH TECHNOLOGIES,1,1,0
THE KTL GROUP,1,1,0
THE MOMENT,1,1,0
THE RETIREMENT PLANNING INSTITUTE,1,1,0
THOMSON REUTERS CARSWELL,1,1,0
TNS CANADA,1,1,0
TOSHIBA CLIENT SOLUTIONS CANADA,1,1,0
TOYOTA CANADA,1,1,0
TRADUCTIONS TESSIER,1,1,0
TUNGSTEN VISUEL,1,1,0
TURTLE ISLAND STAFFING,1,1,0
UNIVERSITY OF OTTAWA,1,1,0
VAPOREL,1,1,0
Y2 CONSULTING PSYCHOLOGISTS,1,1,0
ZERO POINT,1,1,0
ZEROPOINT,1,1,0
176461 CANADA DBA MARSHALL DAIGNEAULT,1,1,0
ZYCOM,1,1,0
176461 CANADA MARSHALL DAIGNEAULT ASSOC,1,1,0
3820840 CANADA PETER MCKINNON,1,1,0
6923062 CANADA,1,1,0
ABI ADVANCED BUSINESS INTERIORS,1,1,0
ACAN OVUM,1,1,0
ACART COMMUNICATIONS,1,1,0
ADVANCED BUSSINESS INTERIORS,1,1,0
ADVANIS,1,1,0
ADVISO CONSEIL,1,1,0
AEQUUM GLOBAL ACCESS,1,1,0
AERIC,1,1,0
AERIC CONFERENCE BOARD OF CANADA,1,1,0
ALTIS HUMAN RESOURCES,1,1,0
APPLIED ELECTONICS,1,1,0
APPLIED SECURITY RESEARCH ASSOCIATES ASRA,1,1,0
BERLITZ,1,1,0
BLACKBERRY,1,1,0
BMC SOFTWARE CANADA,1,1,0
BRONSON CONSULTING GROUP,1,1,0
BUROVISION OTTAWA,1,1,0
CACHE COMPUTER CONSULTING,1,1,0
CARTO VISTA,1,1,0
CARTOVISTA,1,1,0
CIRQUE DU SOLEIL,1,1,0
CISION CANADA,1,1,0
CLIC OTTAWA GATINEAU,1,1,0
CNW GROUP A CISION COMPANY,1,1,0
COMSCORE,1,1,0
CONFERENCE BOARD OF CANADA,1,1,0
CSDC SYSTEMS,1,1,0
CUSTOMER SERVICE PROFESSIONALS NETWORK CSPN,1,1,0
CUTTING EDJJ,1,1,0
DEBORAH KLOTZ,1,1,0
DELL COMPUTER,1,1,0
DNCL RFP,1,1,0
DONALD A BELLIVEAU ASSOCIES,1,1,0
DRUIDE INFORMATIQUE,1,1,0
EATON INDUSTRIES CANADA COMPANY,1,1,0
ECOLE DE LANGUES CREUSOT,1,1,0
EFILTERS,1,1,0
EKOS RESEARCH ASSOCIATES,1,1,0
ENVIRONICS RESEARCH GROUP,1,1,0
EVISION SOFTSIM TECHNOLOGIES IN JV,1,1,0
EZOBORD,1,1,0
FORUM RESEARCH,1,1,0
FREE BALANCE,1,1,0
FREEMAN AUDIO,1,1,0
FREEMAN AUDIO VISUAL CANADA,1,1,0
FREEMAN AV,1,1,0
FRISCHKORN AUDIO VISUAL,1,1,0
FULL DUPLEX,1,1,0
GLOBAL UPHOLSTERY,1,1,0
IAN MARTIN GROUP,1,1,0
IBM CANADA,1,1,0
IFATHOM,1,1,0
INSITU DE SERVICES LINGUISTIQUES,1,1,0
INTERNATIONAL REPORTING,1,1,0
INUIT TAPIRIIT KANATAMI,1,1,0
