gen_vendor_normalized,total_entries,total_contracts,total_amendments
EXCEL HUMAN RESOURCES,7,6,1
ALTRUISTIC INFORMATICS CONSULTING,6,5,1
DECISIVE TECHNOLOGIES,6,6,0
CANADIAN CORPS OF COMMISSIONAIRES,6,4,2
WORKDYNAMICS TECHNOLOGIES,5,1,4
THOMSON CANADA,4,3,1
RICHARD W GROUNDS,4,2,2
QUINTET CONSULTING,4,2,2
PURELOGIC,4,4,0
OTTAWA BUSINESS INTERIORS,4,4,0
TELECOM COMPUTER SERVICES,4,4,0
RICHARD GROUNDS,3,3,0
JANIQUE SIMARD OUELLETTE,3,3,0
NISHA TECHONOLOGIES,3,3,0
ECOLE DE LANGUES LA CITE,3,2,1
COPEM CONSULTING,3,3,0
ARTEMP PERSONNEL SERVICES,3,2,1
SYNERGY DATA CENTRES,3,3,0
JOHN DICKSON PROFESSIONAL,3,2,1
IDS SYSTEMS,3,3,0
LUMINA IT,3,3,0
REBECCA MCKAY,2,2,0
ANNE MARIE KOKINSKI CORNEAU,2,2,0
CDW CANADA,2,2,0
CSDC SYSTEMS,2,2,0
FASKEN MARTINEAU DUMOULIN,2,1,1
GORDON LEFEBVRE,2,1,1
IDS SYSTEMS CONSULTANTS,2,2,0
LESLIE REYNOLDS,2,2,0
MOUDAN BAHDON,2,2,0
PRAGMATIC CONFERENCING,2,2,0
QSR INTERNATIONAL,2,2,0
RGN MANAGEMENT,2,2,0
SIMON WALL,2,2,0
UNIVERSITY OF OTTAWA,2,2,0
WESLEY WARK,2,2,0
GLENCASTLE SECURITY,1,1,0
JENNIFER NEIL,1,1,0
FLEMING COMMUNICATIONS,1,1,0
KELLY SEARS CONSULTING GROUP,1,1,0
KIEDROWSKI AND ASSOCIATES,1,1,0
THORNLEY FALLIS,1,1,0
FACE VALUE COMMUNICATIONS,1,1,0
MICHAEL WU,1,1,0
TWIN BIRCH CONSULTING,1,1,0
EBSCO CANADA,1,1,0
CISTEL TECHNOLOGY,1,1,0
PRAGMATIC,1,1,0
PRAGMATIC CONFERENCE SOLUTIONS,1,1,0
WORDSMITH ASSOCIATES COMMUNICATIONS CONSULTANTS,1,1,0
CHRISTIAN LEUPRECHT,1,1,0
VEEAM SOFTWARE,1,1,0
CHARITY KAVUMA,1,1,0
ACCESS 2 NETWORKS,1,1,0
VMWARE,1,1,0
CEDAR AND SAGE LAW,1,1,0
CANADA COUNCIL FOR THE ARTS,1,1,0
ROSETTA STONE,1,1,0
ACCESSPOINT INFORMATION SERVICES,1,1,0
BOBBI GRANT HUMAN RESOURCES MANAGEMENT CONSULTING,1,1,0
TAYSHAM SHAW,1,1,0
ALTIS HUMAN RESOURCES,1,1,0
THE INTERVIEW GROUP,1,1,0
HARLEY HOUSE CONSULTANTS,1,1,0
HK COMMUNICATIONS,1,1,0
IBM CANADA,1,1,0
GOLDBLATT PARTNERS,1,1,0
ACCURATE DESIGN COMMUNICATION,1,1,0
INTEGRATIVE MEDIATION SERVICES,1,1,0
INTERNATIONAL REPORTING,1,1,0
ITEX,1,1,0
JANIQUE SIMARD OUELETTE,1,1,0
