owner_acronym,effective_year,sum_yearly_value
atssc,2016,25001.25
atssc,2017,1030.05
atssc,2018,1030.05
cas,2019,193908.00
cbsa,2014,191030.23
cbsa,2015,376124.23
cbsa,2016,927744.71
cbsa,2017,320655.98
cbsa,2018,251275.98
cfia,2012,52500.00
cnsc,2012,144784.69
cnsc,2013,243942.19
cra,2010,478788.07
cra,2011,252880.61
cra,2015,134833.61
cra,2016,539335.35
cra,2017,144134.43
csa,2016,36702.40
csps,2012,23679.15
csps,2013,23679.15
csps,2016,178707.24
csps,2017,178707.24
cta,2016,79856.84
cta,2017,79856.84
dfo,2013,204120.00
dnd,2013,51256.80
dnd,2014,51256.80
dnd,2015,226353.69
dnd,2016,82561.42
dnd,2017,23575.42
dnd,2019,78575.79
ec,2017,255934.36
elections,2015,167987.10
elections,2016,167987.10
elections,2017,167987.10
elections,2018,167987.10
elections,2019,24345.96
esdc,2010,275550.63
esdc,2011,593919.38
esdc,2012,576200.63
esdc,2013,318591.88
esdc,2014,69822.40
esdc,2015,913631.61
esdc,2016,2155525.05
esdc,2017,1609416.66
esdc,2018,593234.26
esdc,2019,307227.25
fin,2010,20249.60
fin,2011,175376.00
fin,2012,117016.02
fin,2013,94306.41
fin,2014,94306.41
gac,2010,349389.86
gac,2011,202306.73
gac,2012,203908.50
gac,2013,138086.00
gac,2014,62828.00
gac,2015,84744.35
hc,2012,125091.00
hc,2013,2106037.50
hc,2014,2352648.70
hc,2015,392907.91
hc,2016,280488.60
hc,2017,280488.60
ic,2012,24990.00
ic,2013,24990.00
ic,2016,16399.00
ic,2017,17161.88
inac,2014,1397780.96
inac,2015,1392032.96
inac,2016,2185606.66
inac,2017,744975.02
inac,2018,744975.02
inac,2019,744975.02
infra,2014,8945.83
infra,2015,7603.96
infra,2016,7603.96
ircc,2010,1186776.29
ircc,2011,1640896.64
ircc,2012,2154011.25
ircc,2013,395370.28
ircc,2014,297670.28
ircc,2015,69848.13
ircc,2016,173431.46
ircc,2017,241694.44
ircc,2018,1009652.21
ircc,2019,2343205.15
just,2013,84614.40
lac,2013,11746.35
nserc,2017,333293.50
nserc,2018,333293.50
nserc,2019,416532.12
pc,2010,131266.01
pch,2015,78512.40
pco,2010,788643.55
pco,2011,612030.61
pco,2012,193275.91
pco,2013,195849.93
pco,2014,325562.63
pco,2015,129712.70
pco,2016,259425.40
pco,2017,2914339.10
pco,2018,2771188.89
pco,2019,244127.99
phac,2012,125091.00
phac,2013,592261.25
phac,2014,880157.00
phac,2015,574785.90
phac,2016,399539.85
phac,2017,186992.40
pptc,2012,315984.38
pptc,2013,306177.64
pptc,2014,226443.27
ps,2014,253920.42
ps,2015,253920.42
ps,2016,253920.42
ps,2017,253920.42
ps,2018,253920.42
ps,2019,253920.42
psc,2013,34804.00
psc,2017,158010.16
psc,2018,237015.24
psc,2019,481114.34
pspc,2010,136159.77
pspc,2011,886343.57
pspc,2012,736413.90
pspc,2013,249458.50
pspc,2015,340289.36
pspc,2016,82234.45
pspc,2017,82234.45
rcmp,2019,92433.92
ssc,2012,2132790.86
ssc,2013,5571559.75
ssc,2014,5985504.03
ssc,2015,3404449.30
ssc,2016,3065105.55
ssc,2017,4143300.79
ssc,2018,4325722.09
ssc,2019,2740364.15
tc,2015,816137.98
tc,2016,2845861.84
tc,2017,3954171.81
tc,2018,3242942.28
tc,2019,3004541.51
