vendor_normalized,effective_year,sum_yearly_value
BARRY GROUP,2012,4294000.00
BARRY GROUP,2013,14262215.79
CANADIAN CORPS OF COMMISSIONAIRES,2011,1299365.00
CANADIAN CORPS OF COMMISSIONAIRES,2012,883183.00
CANADIAN CORPS OF COMMISSIONAIRES,2013,495735.63
CANADIAN CORPS OF COMMISSIONAIRES,2014,1747313.49
CANADIAN CORPS OF COMMISSIONAIRES,2015,1555834.86
CANADIAN CORPS OF COMMISSIONAIRES,2016,1048867.42
CANADIAN CORPS OF COMMISSIONAIRES,2017,1354289.10
CANADIAN CORPS OF COMMISSIONAIRES,2018,1769104.86
CANADIAN CORPS OF COMMISSIONAIRES,2019,1751603.30
DONNA CONA,2011,276763.00
DONNA CONA,2012,1539994.00
DONNA CONA,2013,2573991.21
DONNA CONA,2014,-280004.71
DONNA CONA,2015,3626899.68
DONNA CONA,2016,2472282.58
DONNA CONA,2017,523776.54
DONNA CONA,2018,831689.44
DONNA CONA,2019,455510.47
LUMINA IT,2011,314379.25
LUMINA IT,2012,1529350.00
LUMINA IT,2013,2128136.93
LUMINA IT,2014,1358499.90
LUMINA IT,2015,1366546.34
LUMINA IT,2016,1104063.61
LUMINA IT,2017,3197513.76
LUMINA IT,2018,3703391.98
LUMINA IT,2019,2752729.75
MAXXAM ANALYTICAL INTERNATIONAL,2011,4625694.00
MAXXAM ANALYTICAL INTERNATIONAL,2012,3271021.00
MAXXAM ANALYTICAL INTERNATIONAL,2013,15585098.83
MAXXAM ANALYTICAL INTERNATIONAL,2014,1929671.42
MAXXAM ANALYTICAL INTERNATIONAL,2015,2302475.37
MAXXAM ANALYTICAL INTERNATIONAL,2016,2304841.01
MAXXAM ANALYTICAL INTERNATIONAL,2017,1224756.81
MAXXAM ANALYTICAL INTERNATIONAL,2018,149572.10
MAXXAM ANALYTICS,2013,1074978.32
MAXXAM ANALYTICS,2014,1057350.32
MAXXAM ANALYTICS,2015,1078635.00
MAXXAM ANALYTICS,2016,1078635.00
MAXXAM ANALYTICS,2017,1085731.15
MAXXAM ANALYTICS,2018,2959140.64
MAXXAM ANALYTICS,2019,3456489.89
NISHA TECHONOLOGIES,2013,5729479.54
NISHA TECHONOLOGIES,2014,-1621387.71
NISHA TECHONOLOGIES,2015,157460.75
NISHA TECHONOLOGIES,2016,550546.76
NISHA TECHONOLOGIES,2017,207301.55
NISHA TECHONOLOGIES,2018,5871361.43
NISHA TECHONOLOGIES,2019,4627676.23
ORACLE CANADA,2011,41903.00
ORACLE CANADA,2012,982620.00
ORACLE CANADA,2013,737088.35
ORACLE CANADA,2014,730974.05
ORACLE CANADA,2015,2866601.31
ORACLE CANADA,2016,2702191.61
ORACLE CANADA,2017,2334407.53
ORACLE CANADA,2018,1713805.70
ORACLE CANADA,2019,902146.73
THE AIM GROUP,2011,430350.51
THE AIM GROUP,2012,1143181.00
THE AIM GROUP,2013,1089477.52
THE AIM GROUP,2014,3028465.79
THE AIM GROUP,2015,2682818.16
THE AIM GROUP,2016,1637609.19
THE AIM GROUP,2017,942574.63
THE AIM GROUP,2018,1129231.00
THE AIM GROUP,2019,472416.14
TRAINOR MECHANICAL CONTRACTORS,2017,7229740.00
TRAINOR MECHANICAL CONTRACTORS,2018,1859432.19
TRAINOR MECHANICAL CONTRACTORS,2019,1859432.19
