vendor_normalized,sum_effective_value
ATMOSPHERE,609457253.86
EBSCO CANADA,59386706.98
ATCO,52854248.99
CANADIAN CORPS OF COMMISSIONAIRES,39562135.07
AGILENT,34961919.62
AMERESCO CANADA,24952740.00
GEMMA PROPERTY SERVICES,15736396.47
DOMUS BUILDING CLEANING,14506452.20
BUTTCON,12594739.84
AV TECH,11629597.20
BIARRITZ CONSTRUCTION,10714477.31
BLACK MCDONALD,10633633.37
STANTEC,9964677.96
ILLUMINA,9499279.52
HONEYWELL,9450313.00
BRUKER BIOSPIN,9321943.10
ELSEVIER,9305767.20
CARLETON ELECTRIC,8996300.31
SAP,8845891.93
OPSIS GESTION DINFRASTRUCTURES,8699662.41
SIEMENS,8573156.12
MINDWIRE SYSTEMS,8444665.25
NORTHERN MICRO,7741504.01
EXCEL HUMAN RESOURCES,7588600.86
MACDONALD DETTWILER AND ASSOCIATES,7517742.68
MTS ALLSTREAM,7501530.31
PINETTE EMIDECAU INDUSTRIES PEI,7467070.00
SPRINGER,7363416.06
FISHER SCIENTIFIC,7360505.47
SPRINGER VERLAG,6936957.44
DIRECT ENERGY,6764965.00
SMI SUPPORT MEASURES,6678257.00
NISHA TECHONOLOGIES,6554322.14
TUC MANAGED IT SOLUTIONS,6544199.00
SHARP ELECTRONICS,6467297.09
AXT,6251787.80
THERMO FISHER SCIENTIFIC,6086885.48
KF AEROSPACE,5986958.94
TEKSYSTEMS CANADA,5942297.79
168063 CANADA,5910675.83
CAREWORX,5877099.34
HITACHI DATA SYSTEMS,5815080.36
AIR PRODUCTS CANADA,5809381.64
KEEP COOL REFRIGERATION A C LIMIT,5549957.50
THOMPSON BOILER WORKS,5127501.60
JEOL CANADA,5006521.67
SERVICE SYSTEMS FOR RESEARCH,4765378.44
EXCAVATION LOISELLE,4746340.91
GENERAL ELECTRIC CANADA,4679808.10
PERFORMANCE PAINTING FLOOR COATIN,4629196.00
BELL CANADA,4430714.95
CANADA FRANCE HAWAII TELESCOPE,4379426.05
WATERS,4323819.57
SPP PROCESS TECHNOLOGY SYSTEMS,4286177.00
VWR INTERNATIONAL,4238357.78
CANADIAN SCIENCE PUBLISHING,4160163.12
SERGE ZIMOLA CONSTRUCTION,4057490.10
DMG MORI SEIKI ELLION CANADA,4023988.00
UNIVERSITY OF OTTAWA,3896442.93
JOHN WILEY SONS,3813922.24
TP CRAWFORD,3812619.89
MCDONALD BROS CONSTRUCTION,3776596.88
LINDE CANADA,3609174.94
MEGATEL,3600000.00
NANOWAVE TECHNOLOGIES,3594035.00
DRYCORE ELECTRIC,3454235.23
AIR LIQUIDE CANADA,3345710.17
