vendor_normalized,effective_year,sum_yearly_value
AGILENT,2010,833429.00
AGILENT,2011,582342.50
AGILENT,2012,637496.50
AGILENT,2013,28141969.50
AGILENT,2014,996739.50
AGILENT,2015,564293.33
AGILENT,2016,1044232.18
AGILENT,2017,649260.20
AGILENT,2018,606906.12
AGILENT,2019,905250.78
AMERESCO CANADA,2010,33900.00
AMERESCO CANADA,2011,2001896.80
AMERESCO CANADA,2013,188926.00
AMERESCO CANADA,2014,188926.00
AMERESCO CANADA,2015,9753892.00
AMERESCO CANADA,2016,3648084.01
AMERESCO CANADA,2017,3993205.28
AMERESCO CANADA,2018,2559694.45
AMERESCO CANADA,2019,2584215.45
ATCO,2010,2719067.33
ATCO,2011,4218315.67
ATCO,2012,3625774.33
ATCO,2013,3685336.00
ATCO,2014,1959128.00
ATCO,2015,4926443.00
ATCO,2016,4668114.27
ATCO,2017,12497326.43
ATCO,2018,8136297.28
ATCO,2019,6418446.69
ATMOSPHERE,2015,609424457.50
ATMOSPHERE,2016,10184.50
ATMOSPHERE,2019,22611.86
AV TECH,2010,591150.00
AV TECH,2012,462000.00
AV TECH,2013,405545.00
AV TECH,2014,435481.50
AV TECH,2015,2845495.50
AV TECH,2016,2340582.22
AV TECH,2017,3013992.12
AV TECH,2018,697275.52
AV TECH,2019,838075.34
BUTTCON,2016,9409936.00
BUTTCON,2017,1592401.92
BUTTCON,2018,1592401.92
CANADIAN CORPS OF COMMISSIONAIRES,2010,4195360.00
CANADIAN CORPS OF COMMISSIONAIRES,2011,3293803.50
CANADIAN CORPS OF COMMISSIONAIRES,2012,3187930.00
CANADIAN CORPS OF COMMISSIONAIRES,2013,3792648.50
CANADIAN CORPS OF COMMISSIONAIRES,2014,4611975.50
CANADIAN CORPS OF COMMISSIONAIRES,2015,4516600.50
CANADIAN CORPS OF COMMISSIONAIRES,2016,3141969.13
CANADIAN CORPS OF COMMISSIONAIRES,2017,3635033.73
CANADIAN CORPS OF COMMISSIONAIRES,2018,4090379.92
CANADIAN CORPS OF COMMISSIONAIRES,2019,5096434.29
DOMUS BUILDING CLEANING,2010,1716873.17
DOMUS BUILDING CLEANING,2011,24072.00
DOMUS BUILDING CLEANING,2012,994756.67
DOMUS BUILDING CLEANING,2013,1186744.44
DOMUS BUILDING CLEANING,2014,1399820.63
DOMUS BUILDING CLEANING,2015,1416291.63
DOMUS BUILDING CLEANING,2016,1505238.31
DOMUS BUILDING CLEANING,2017,5153255.19
DOMUS BUILDING CLEANING,2018,38785.75
DOMUS BUILDING CLEANING,2019,1070614.42
EBSCO CANADA,2010,9267634.17
EBSCO CANADA,2011,9346626.17
EBSCO CANADA,2012,7689588.33
EBSCO CANADA,2013,8113676.83
EBSCO CANADA,2015,14342513.75
EBSCO CANADA,2016,10339396.37
EBSCO CANADA,2017,148413.16
EBSCO CANADA,2019,138858.20
GEMMA PROPERTY SERVICES,2011,43098.00
GEMMA PROPERTY SERVICES,2012,681447.33
GEMMA PROPERTY SERVICES,2013,660014.33
GEMMA PROPERTY SERVICES,2014,1108731.17
GEMMA PROPERTY SERVICES,2015,1578827.17
GEMMA PROPERTY SERVICES,2016,3271350.00
GEMMA PROPERTY SERVICES,2017,4193798.13
GEMMA PROPERTY SERVICES,2018,2284828.48
GEMMA PROPERTY SERVICES,2019,1914301.86
